date,open,close,high,low,volume,amount,code,name
2020-03-16,26.59,25.16,26.65,25.06,13222,25262737.0,603319,美湖股份
2020-03-17,25.28,25.36,25.9,24.11,19401,35977299.0,603319,美湖股份
2020-03-18,25.42,25.61,26.32,25.2,17466,33390318.0,603319,美湖股份
2020-03-19,25.59,25.63,25.92,25.22,14068,26605904.0,603319,美湖股份
2020-03-20,25.75,26.31,26.44,25.58,19278,37208691.0,603319,美湖股份
2020-03-23,25.77,25.53,26.23,25.41,9633,18452379.0,603319,美湖股份
2020-03-24,25.92,26.54,27.49,25.92,22379,43916561.0,603319,美湖股份
2020-03-25,27.17,28.58,28.92,26.72,44208,91053671.0,603319,美湖股份
2020-03-26,28.3,29.09,29.39,27.83,44634,95197385.0,603319,美湖股份
2020-03-27,29.13,29.04,29.35,28.74,35867,77501187.0,603319,美湖股份
2020-03-30,28.62,26.7,28.62,26.23,36244,72239593.0,603319,美湖股份
2020-03-31,26.78,26.06,27.05,26.06,13505,26512598.0,603319,美湖股份
2020-04-01,26.28,26.19,26.62,25.9,9810,19035650.0,603319,美湖股份
2020-04-02,25.8,26.45,26.58,25.61,12413,24115331.0,603319,美湖股份
2020-04-03,26.45,26.13,26.58,26.09,10520,20457424.0,603319,美湖股份
2020-04-07,26.41,27.05,27.17,26.28,14035,27836332.0,603319,美湖股份
2020-04-08,26.85,26.81,27.36,26.68,9672,19332438.0,603319,美湖股份
2020-04-09,26.89,27.71,28.43,26.83,15468,31436956.0,603319,美湖股份
2020-04-10,27.83,27.89,28.22,27.3,22505,46671276.0,603319,美湖股份
2020-04-13,26.89,26.45,26.97,25.79,20442,39894075.0,603319,美湖股份
2020-04-14,26.45,26.42,26.58,26.18,9580,18724051.0,603319,美湖股份
2020-04-15,28.97,27.09,28.97,26.42,23286,47575540.0,603319,美湖股份
2020-04-16,27.0,26.36,27.0,26.2,13887,27194747.0,603319,美湖股份
2020-04-17,26.59,26.45,26.8,26.07,18217,35601725.0,603319,美湖股份
2020-04-20,26.33,26.42,26.59,26.27,11441,22397106.0,603319,美湖股份
2020-04-21,26.58,25.62,26.58,25.59,13545,25959289.0,603319,美湖股份
2020-04-22,25.4,25.64,25.74,24.99,16707,31325871.0,603319,美湖股份
2020-04-23,25.46,25.61,25.79,25.46,7379,13989986.0,603319,美湖股份
2020-04-24,25.61,25.33,26.01,25.03,8020,15175848.0,603319,美湖股份
2020-04-27,25.05,25.15,25.41,24.98,6658,12399719.0,603319,美湖股份
2020-04-28,25.28,25.02,25.28,23.88,10328,18859628.0,603319,美湖股份
2020-04-29,24.79,24.6,25.25,24.46,8240,15059976.0,603319,美湖股份
2020-04-30,24.88,26.27,26.31,24.7,21155,40234336.0,603319,美湖股份
2020-05-06,25.93,26.58,26.62,25.84,11280,22042776.0,603319,美湖股份
2020-05-07,26.58,26.29,27.3,26.27,12811,25290105.0,603319,美湖股份
2020-05-08,26.4,26.71,26.96,26.29,18224,36038864.0,603319,美湖股份
2020-05-11,26.84,26.8,27.44,26.78,8965,17963379.0,603319,美湖股份
2020-05-12,26.83,26.96,27.04,26.32,12186,24084824.0,603319,美湖股份
2020-05-13,26.94,26.71,27.06,26.46,7635,15157027.0,603319,美湖股份
2020-05-14,26.87,26.87,26.94,26.44,11583,22932701.0,603319,美湖股份
2020-05-15,26.58,26.79,26.91,26.39,10815,21362968.0,603319,美湖股份
2020-05-18,26.5,27.3,27.53,26.02,20363,40765107.0,603319,美湖股份
2020-05-19,26.72,27.87,28.02,26.72,21841,45010457.0,603319,美湖股份
2020-05-20,27.49,27.79,28.5,27.49,30630,64025217.0,603319,美湖股份
2020-05-21,28.2,27.89,28.24,27.62,17058,35422898.0,603319,美湖股份
2020-05-22,27.88,28.13,28.36,27.57,17962,37412458.0,603319,美湖股份
2020-05-25,28.2,29.24,29.63,27.82,42958,92711218.0,603319,美湖股份
2020-05-26,29.18,28.8,29.26,28.56,28862,61735657.0,603319,美湖股份
2020-05-27,28.8,28.53,28.97,28.37,15151,32133975.0,603319,美湖股份
2020-05-28,28.62,28.74,29.58,28.43,32980,71540131.0,603319,美湖股份
2020-05-29,28.22,29.14,29.18,28.01,22927,48981391.0,603319,美湖股份
2020-06-01,29.19,29.22,29.45,28.79,19592,42576982.0,603319,美湖股份
2020-06-02,29.22,29.93,30.17,29.21,32485,71909888.0,603319,美湖股份
2020-06-03,29.93,29.31,30.17,29.08,24338,53207049.0,603319,美湖股份
2020-06-04,29.34,28.78,29.34,28.39,14482,30990986.0,603319,美湖股份
2020-06-05,28.98,28.95,29.7,28.79,14090,30636532.0,603319,美湖股份
2020-06-08,29.14,29.45,29.79,28.63,18032,39372273.0,603319,美湖股份
2020-06-09,29.57,28.97,29.61,28.84,13302,28795362.0,603319,美湖股份
2020-06-10,29.15,28.66,29.15,28.26,14445,30648113.0,603319,美湖股份
2020-06-11,28.96,28.93,29.45,28.65,16708,35535034.0,603319,美湖股份
2020-06-12,28.63,29.58,29.93,28.26,20730,44738753.0,603319,美湖股份
2020-06-15,30.32,29.74,30.34,29.52,20717,45581467.0,603319,美湖股份
2020-06-16,30.26,31.3,31.6,29.87,50569,115501440.0,603319,美湖股份
2020-06-17,31.23,31.4,31.6,30.73,36559,83796866.0,603319,美湖股份
2020-06-18,31.82,30.58,31.82,30.09,35684,80329490.0,603319,美湖股份
2020-06-19,30.58,30.41,30.88,30.22,19693,44194720.0,603319,美湖股份
2020-06-22,30.45,29.84,30.65,29.6,26126,57678260.0,603319,美湖股份
2020-06-23,29.91,30.19,30.22,29.63,20599,45346613.0,603319,美湖股份
2020-06-24,30.19,29.93,30.32,29.5,17076,37365890.0,603319,美湖股份
2020-06-29,29.67,29.48,29.95,29.14,14970,32390505.0,603319,美湖股份
2020-06-30,29.34,30.38,30.97,29.34,32326,71895097.0,603319,美湖股份
2020-07-01,30.39,30.9,31.03,30.19,26591,59838825.0,603319,美湖股份
2020-07-02,30.9,31.86,32.07,30.49,41409,96694594.0,603319,美湖股份
2020-07-03,31.65,31.74,32.27,31.3,36749,85780584.0,603319,美湖股份
2020-07-06,31.75,32.26,32.57,31.55,46553,110124090.0,603319,美湖股份
2020-07-07,32.53,31.3,32.53,31.21,53786,125106375.0,603319,美湖股份
2020-07-08,31.3,31.66,31.83,31.04,48096,111876211.0,603319,美湖股份
2020-07-09,31.82,31.56,31.97,31.35,47202,109926649.0,603319,美湖股份
2020-07-10,31.65,30.48,31.84,30.44,57003,129930179.0,603319,美湖股份
2020-07-13,30.62,32.51,32.53,30.61,119092,278363568.0,603319,美湖股份
2020-07-14,32.53,31.49,32.64,30.97,69590,162231079.0,603319,美湖股份
2020-07-15,31.36,30.78,31.53,30.44,34473,78552648.0,603319,美湖股份
2020-07-16,30.93,29.39,31.1,28.98,38762,85388407.0,603319,美湖股份
2020-07-17,29.39,29.87,29.92,28.7,25461,54570877.0,603319,美湖股份
2020-07-20,29.93,30.4,30.54,29.58,24786,54786984.0,603319,美湖股份
2020-07-21,30.39,30.09,30.78,30.06,20729,46333935.0,603319,美湖股份
2020-07-22,30.09,29.93,30.4,29.79,15682,34718307.0,603319,美湖股份
2020-07-23,29.75,30.25,30.3,28.83,19982,43486924.0,603319,美湖股份
2020-07-24,30.22,29.67,30.58,29.56,20763,45939269.0,603319,美湖股份
2020-07-27,29.82,29.08,29.82,28.63,19400,41443124.0,603319,美湖股份
2020-07-28,29.08,29.02,29.52,28.82,14671,31382702.0,603319,美湖股份
2020-07-29,28.88,29.79,30.01,28.72,14548,31406826.0,603319,美湖股份
2020-07-30,29.87,29.61,30.09,29.57,9105,19878300.0,603319,美湖股份
2020-07-31,29.61,29.96,30.02,29.35,13392,29246858.0,603319,美湖股份
2020-08-03,29.96,31.79,32.48,29.96,54298,125747924.0,603319,美湖股份
2020-08-04,31.69,31.99,32.38,31.36,45785,107961309.0,603319,美湖股份
2020-08-05,31.77,33.03,33.57,31.77,52311,127133350.0,603319,美湖股份
2020-08-06,33.21,33.78,34.28,32.9,47758,118495182.0,603319,美湖股份
2020-08-07,33.83,34.5,34.86,32.79,40833,102286187.0,603319,美湖股份
2020-08-10,34.69,33.0,34.87,32.53,53818,132755133.0,603319,美湖股份
2020-08-11,33.2,34.34,35.78,33.2,61412,158600218.0,603319,美湖股份
2020-08-12,34.48,34.11,34.96,32.87,41049,102264180.0,603319,美湖股份
2020-08-13,35.41,34.5,35.41,33.85,33145,85109323.0,603319,美湖股份
2020-08-14,34.91,37.81,37.81,34.91,61764,170317027.0,603319,美湖股份
2020-08-17,38.97,41.46,41.46,37.99,121940,359872624.0,603319,美湖股份
2020-08-18,41.37,45.48,45.48,40.28,84381,276990608.0,603319,美湖股份
2020-08-19,47.74,46.9,49.82,44.4,138591,484354208.0,603319,美湖股份
2020-08-20,44.43,45.66,46.78,43.36,93676,315483504.0,603319,美湖股份
2020-08-21,45.01,44.0,46.42,43.71,81546,274273696.0,603319,美湖股份
2020-08-24,44.48,44.56,45.23,41.63,71278,232621980.0,603319,美湖股份
2020-08-25,44.47,44.92,45.09,43.67,48777,161859916.0,603319,美湖股份
2020-08-26,44.36,43.92,44.86,42.22,45197,148740597.0,603319,美湖股份
2020-08-27,43.75,44.83,45.43,43.75,29339,97771291.0,603319,美湖股份
2020-08-28,44.49,46.05,46.81,43.74,39618,135180332.0,603319,美湖股份
2020-08-31,46.22,50.53,50.53,46.22,27287,100941080.0,603319,美湖股份
2020-09-01,50.58,51.94,54.45,50.53,76375,300857360.0,603319,美湖股份
2020-09-02,51.54,50.92,51.77,48.61,71703,268047257.0,603319,美湖股份
2020-09-03,50.34,49.69,51.88,49.39,35822,134832315.0,603319,美湖股份
2020-09-04,48.64,48.52,49.93,47.94,37279,135390441.0,603319,美湖股份
2020-09-07,49.43,46.03,49.8,44.99,48102,166721344.0,603319,美湖股份
2020-09-08,45.78,41.56,45.78,41.56,44068,139857314.0,603319,美湖股份
2020-09-09,40.72,38.88,41.4,38.41,39378,115271660.0,603319,美湖股份
2020-09-10,39.19,41.23,42.63,38.75,52995,161261323.0,603319,美湖股份
2020-09-11,41.11,40.74,41.72,39.7,31051,94329096.0,603319,美湖股份
2020-09-14,40.74,42.91,43.45,39.42,32536,101642815.0,603319,美湖股份
2020-09-15,44.91,46.38,47.07,44.14,57310,194980120.0,603319,美湖股份
2020-09-16,45.49,44.43,46.77,44.4,41455,140446537.0,603319,美湖股份
2020-09-17,44.34,45.25,46.18,44.1,46987,159527800.0,603319,美湖股份
2020-09-18,45.6,45.68,46.61,44.3,35221,119049557.0,603319,美湖股份
2020-09-21,45.92,46.37,46.94,45.3,27096,93807408.0,603319,美湖股份
2020-09-22,46.82,46.09,47.22,45.62,28059,96978651.0,603319,美湖股份
2020-09-23,46.09,45.18,46.56,45.12,20638,70145895.0,603319,美湖股份
2020-09-24,44.77,44.01,44.9,43.45,23097,76020534.0,603319,美湖股份
2020-09-25,44.36,45.68,46.17,43.35,33087,110703156.0,603319,美湖股份
2020-09-28,45.66,47.61,48.13,45.51,37513,132475677.0,603319,美湖股份
2020-09-29,47.48,48.13,48.87,46.65,33560,119932640.0,603319,美湖股份
2020-09-30,47.94,50.8,51.59,47.48,64756,241928316.0,603319,美湖股份
2020-10-09,50.73,51.25,51.84,49.69,50219,190431496.0,603319,美湖股份
2020-10-12,52.03,52.62,54.84,51.63,58704,232659559.0,603319,美湖股份
2020-10-13,52.45,53.62,54.61,51.51,42868,172166391.0,603319,美湖股份
2020-10-14,54.11,52.85,54.61,52.44,44617,178449020.0,603319,美湖股份
2020-10-15,53.11,50.07,54.78,48.72,63700,241901578.0,603319,美湖股份
2020-10-16,50.73,49.55,50.73,48.65,36108,133388912.0,603319,美湖股份
2020-10-19,50.42,51.29,52.76,49.19,41040,157156371.0,603319,美湖股份
2020-10-20,50.73,51.49,52.62,50.16,37135,142736656.0,603319,美湖股份
2020-10-21,51.62,50.47,52.32,50.34,30378,116991210.0,603319,美湖股份
2020-10-22,51.42,50.28,51.42,49.43,21722,81930507.0,603319,美湖股份
2020-10-23,51.07,49.15,51.27,49.04,22149,82880701.0,603319,美湖股份
2020-10-26,48.43,49.42,50.06,47.98,17324,63780359.0,603319,美湖股份
2020-10-27,49.13,49.43,50.17,48.8,13556,50131491.0,603319,美湖股份
2020-10-28,49.93,49.9,49.98,49.17,15382,57132760.0,603319,美湖股份
2020-10-29,49.24,49.02,49.43,46.31,28539,102905426.0,603319,美湖股份
2020-10-30,48.77,47.51,48.84,47.08,23107,82643786.0,603319,美湖股份
2020-11-02,46.98,47.61,48.5,46.5,16457,58641335.0,603319,美湖股份
2020-11-03,48.2,47.07,48.72,45.85,26387,91605906.0,603319,美湖股份
2020-11-04,47.9,49.28,50.99,47.9,52258,192841202.0,603319,美湖股份
2020-11-05,49.38,52.03,53.85,49.02,63583,246484061.0,603319,美湖股份
2020-11-06,51.88,50.95,51.92,49.95,40808,155526031.0,603319,美湖股份
2020-11-09,50.95,51.85,52.45,49.43,52306,199992543.0,603319,美湖股份
2020-11-10,51.66,53.07,53.97,50.58,49210,193782510.0,603319,美湖股份
2020-11-11,54.65,54.39,57.09,53.1,70714,293763840.0,603319,美湖股份
2020-11-12,54.53,53.31,55.31,52.16,38178,152659700.0,603319,美湖股份
2020-11-13,54.2,54.96,55.67,52.48,32558,132382182.0,603319,美湖股份
2020-11-16,55.52,57.26,58.23,53.59,48108,203962050.0,603319,美湖股份
2020-11-17,57.1,58.56,58.79,56.53,38818,168515772.0,603319,美湖股份
2020-11-18,58.56,57.56,60.7,56.71,50909,224852551.0,603319,美湖股份
2020-11-19,57.23,58.46,59.09,55.93,46105,198961280.0,603319,美湖股份
2020-11-20,58.04,58.61,60.25,58.04,28023,124770801.0,603319,美湖股份
2020-11-23,59.42,60.31,60.42,57.26,38514,170791242.0,603319,美湖股份
2020-11-24,59.53,66.22,66.22,59.38,74203,358499472.0,603319,美湖股份
2020-11-25,68.26,64.55,70.23,64.55,74534,378668896.0,603319,美湖股份
2020-11-26,64.98,59.76,67.4,59.39,60450,280579952.0,603319,美湖股份
2020-11-27,59.85,59.5,60.3,56.23,52022,228672920.0,603319,美湖股份
2020-11-30,59.73,59.92,61.91,58.75,40285,183283295.0,603319,美湖股份
2020-12-01,60.07,59.69,60.61,59.18,27660,124299608.0,603319,美湖股份
2020-12-02,59.43,59.16,61.52,58.55,28275,126877618.0,603319,美湖股份
2020-12-03,58.98,57.12,59.52,55.93,38970,166784229.0,603319,美湖股份
2020-12-04,57.12,58.14,58.51,56.06,20914,90820965.0,603319,美湖股份
2020-12-07,57.71,57.56,59.18,57.51,19670,86326278.0,603319,美湖股份
2020-12-08,57.56,57.58,58.09,56.91,19837,85786047.0,603319,美湖股份
2020-12-09,57.6,55.74,59.18,55.3,25431,109630771.0,603319,美湖股份
2020-12-10,55.71,59.69,60.46,54.63,45389,199178464.0,603319,美湖股份
2020-12-11,59.69,57.27,60.31,56.58,28301,123567437.0,603319,美湖股份
2020-12-14,57.52,58.53,58.9,56.31,18967,83096831.0,603319,美湖股份
2020-12-15,58.53,57.75,61.52,57.36,33312,148199505.0,603319,美湖股份
2020-12-16,57.87,55.67,57.94,53.33,46937,195239254.0,603319,美湖股份
2020-12-17,55.87,56.43,57.4,54.36,31715,133682267.0,603319,美湖股份
2020-12-18,56.71,56.79,58.92,55.95,35093,151988821.0,603319,美湖股份
2020-12-21,56.58,57.17,58.4,56.04,25093,108166616.0,603319,美湖股份
2020-12-22,57.22,55.28,57.6,55.18,30280,127255270.0,603319,美湖股份
2020-12-23,55.28,53.98,55.88,53.13,42775,173816826.0,603319,美湖股份
2020-12-24,53.46,53.18,53.8,52.03,26877,106937195.0,603319,美湖股份
2020-12-25,53.71,52.29,53.91,52.12,27129,107756218.0,603319,美湖股份
2020-12-28,52.76,50.86,53.98,50.32,30051,116670868.0,603319,美湖股份
2020-12-29,50.84,51.42,51.89,50.36,25118,96220925.0,603319,美湖股份
2020-12-30,51.4,52.42,52.61,50.5,19164,74770597.0,603319,美湖股份
2020-12-31,52.23,52.61,52.94,50.6,34197,132062801.0,603319,美湖股份
2021-01-04,52.02,56.26,57.62,51.93,49676,207687531.0,603319,美湖股份
2021-01-05,55.93,57.04,57.23,55.48,26468,112504800.0,603319,美湖股份
2021-01-06,57.66,55.93,57.86,55.32,20933,88226470.0,603319,美湖股份
2021-01-07,55.93,54.1,56.62,53.22,33015,134780257.0,603319,美湖股份
2021-01-08,54.04,52.55,54.04,49.43,20564,81036260.0,603319,美湖股份
2021-01-11,52.54,50.95,52.68,50.21,23043,88222700.0,603319,美湖股份
2021-01-12,51.11,52.07,52.84,49.85,18613,72798133.0,603319,美湖股份
2021-01-13,52.03,50.64,52.75,50.38,19916,76211804.0,603319,美湖股份
2021-01-14,50.47,51.02,53.98,48.38,31031,117953991.0,603319,美湖股份
2021-01-15,52.16,49.46,53.33,49.17,34401,130723213.0,603319,美湖股份
2021-01-18,50.99,52.88,53.78,50.11,39151,153035469.0,603319,美湖股份
2021-01-19,53.07,51.19,53.07,49.95,33451,127788446.0,603319,美湖股份
2021-01-20,50.92,55.05,55.28,50.69,45456,181742997.0,603319,美湖股份
2021-01-21,55.0,53.39,56.18,53.35,35961,147100158.0,603319,美湖股份
2021-01-22,53.58,53.91,54.45,52.18,24566,98032274.0,603319,美湖股份
2021-01-25,53.45,54.1,55.53,53.2,22200,90691309.0,603319,美湖股份
2021-01-26,54.48,53.39,54.48,52.81,14242,57009382.0,603319,美湖股份
2021-01-27,53.4,51.19,53.94,50.86,22561,87674185.0,603319,美湖股份
2021-01-28,50.67,49.5,51.62,49.43,18221,68449411.0,603319,美湖股份
2021-01-29,49.19,48.5,50.42,47.51,16155,59096197.0,603319,美湖股份
2021-02-01,47.9,49.04,49.82,47.9,8584,31476134.0,603319,美湖股份
2021-02-02,48.98,49.19,49.76,48.0,12900,47127588.0,603319,美湖股份
2021-02-03,49.04,47.57,49.04,47.42,12414,44788298.0,603319,美湖股份
2021-02-04,47.52,46.46,47.77,45.81,11992,41688752.0,603319,美湖股份
2021-02-05,46.29,44.6,46.94,44.12,15529,52357695.0,603319,美湖股份
2021-02-08,44.73,44.08,45.12,40.27,9250,30388563.0,603319,美湖股份
2021-02-09,44.08,44.94,45.35,42.95,15185,49954057.0,603319,美湖股份
2021-02-10,44.94,45.64,46.31,44.75,13875,47397717.0,603319,美湖股份
2021-02-18,45.86,46.79,47.3,45.86,14662,51249782.0,603319,美湖股份
2021-02-19,48.07,46.9,48.07,46.81,15242,54037484.0,603319,美湖股份
2021-02-22,46.9,46.03,47.96,45.92,21090,73567213.0,603319,美湖股份
2021-02-23,46.18,44.99,46.18,44.56,13497,45455232.0,603319,美湖股份
2021-02-24,44.73,44.23,45.18,43.75,10797,35766110.0,603319,美湖股份
2021-02-25,44.56,44.19,45.12,43.73,10047,33179061.0,603319,美湖股份
2021-02-26,43.88,43.19,43.95,42.87,9585,30967527.0,603319,美湖股份
2021-03-01,43.25,44.82,44.97,43.25,10260,34044774.0,603319,美湖股份
2021-03-02,45.09,43.06,45.98,43.02,24646,81174398.0,603319,美湖股份
2021-03-03,43.06,43.06,43.38,42.48,13350,42698278.0,603319,美湖股份
2021-03-04,43.06,42.53,43.39,42.19,12758,40673636.0,603319,美湖股份
2021-03-05,42.28,42.58,42.62,41.62,11046,34644516.0,603319,美湖股份
2021-03-08,42.62,41.75,43.0,41.67,11373,35669492.0,603319,美湖股份
2021-03-09,41.52,40.22,41.8,40.09,11052,33411055.0,603319,美湖股份
2021-03-10,40.81,38.23,40.83,37.62,47682,135816742.0,603319,美湖股份
2021-03-11,39.05,38.25,40.03,38.08,44415,127210424.0,603319,美湖股份
2021-03-12,38.05,38.85,38.97,37.6,23430,66800077.0,603319,美湖股份
2021-03-15,38.85,39.06,40.75,38.59,34016,99900810.0,603319,美湖股份
2021-03-16,39.06,38.08,39.42,37.93,20506,58618703.0,603319,美湖股份
2021-03-17,38.11,39.18,39.23,37.41,21800,62456565.0,603319,美湖股份
2021-03-18,39.24,40.68,40.92,38.92,24400,73065670.0,603319,美湖股份
2021-03-19,40.4,41.01,41.69,40.07,23642,72152903.0,603319,美湖股份
2021-03-22,40.81,43.52,43.75,40.44,31515,100047256.0,603319,美湖股份
2021-03-23,43.54,43.21,44.48,42.95,21204,69138903.0,603319,美湖股份
2021-03-24,42.93,43.49,45.01,42.63,23011,75142845.0,603319,美湖股份
2021-03-25,43.22,42.32,43.57,42.02,21926,69512233.0,603319,美湖股份
2021-03-26,42.67,43.13,43.57,41.97,19833,63143090.0,603319,美湖股份
2021-03-29,43.17,44.14,44.34,43.14,20511,66794518.0,603319,美湖股份
2021-03-30,43.9,44.16,45.09,43.34,22875,75081729.0,603319,美湖股份
2021-03-31,45.27,43.06,45.36,42.93,14206,46121038.0,603319,美湖股份
2021-04-01,42.83,42.23,43.3,42.06,14337,45343140.0,603319,美湖股份
2021-04-02,42.63,42.08,42.63,41.44,20179,62912178.0,603319,美湖股份
2021-04-06,42.41,46.14,46.14,42.08,63710,213289289.0,603319,美湖股份
2021-04-07,46.29,44.04,46.43,43.99,58978,195688969.0,603319,美湖股份
2021-04-08,43.79,43.21,44.43,43.19,31890,103720142.0,603319,美湖股份
2021-04-09,43.05,43.39,43.64,42.57,19860,63904800.0,603319,美湖股份
2021-04-12,43.34,40.92,43.74,40.46,45202,140673069.0,603319,美湖股份
2021-04-13,40.72,40.92,41.36,39.84,17731,53526062.0,603319,美湖股份
2021-04-14,40.58,41.44,41.63,40.19,14141,43176716.0,603319,美湖股份
2021-04-15,41.31,42.06,42.48,40.94,16918,52864984.0,603319,美湖股份
2021-04-16,42.06,46.13,46.13,42.05,71067,239702396.0,603319,美湖股份
2021-04-19,48.13,50.62,50.62,46.94,121100,447006992.0,603319,美湖股份
2021-04-20,49.34,49.11,50.27,48.25,78313,288690608.0,603319,美湖股份
2021-04-21,48.77,46.53,49.42,46.39,69231,243945348.0,603319,美湖股份
2021-04-22,46.83,46.7,47.35,46.33,43294,151027911.0,603319,美湖股份
2021-04-23,46.86,46.47,47.22,45.9,36959,128321919.0,603319,美湖股份
2021-04-26,46.44,48.07,48.89,45.81,56149,200421892.0,603319,美湖股份
2021-04-27,47.61,43.4,47.61,43.4,66204,218097180.0,603319,美湖股份
2021-04-28,42.8,43.62,44.47,42.26,29429,95819925.0,603319,美湖股份
2021-04-29,43.57,43.45,44.36,42.93,22632,73584651.0,603319,美湖股份
2021-04-30,43.48,42.66,43.71,42.28,20038,63627554.0,603319,美湖股份
2021-05-06,42.54,41.88,42.8,41.78,18055,56664356.0,603319,美湖股份
2021-05-07,42.01,41.71,42.62,41.2,20652,64293940.0,603319,美湖股份
2021-05-10,41.74,42.67,42.87,41.24,16910,52982533.0,603319,美湖股份
2021-05-11,42.62,41.61,42.62,40.33,25855,79184651.0,603319,美湖股份
2021-05-12,41.39,44.88,45.64,40.75,39436,127911380.0,603319,美湖股份
2021-05-13,45.53,46.13,47.04,44.31,50012,171896654.0,603319,美湖股份
2021-05-14,45.48,49.39,50.62,44.88,103300,376792976.0,603319,美湖股份
2021-05-17,49.29,48.11,50.6,47.03,77269,280578800.0,603319,美湖股份
2021-05-18,47.61,47.59,48.78,47.34,26790,95891948.0,603319,美湖股份
2021-05-19,47.81,47.07,49.37,46.9,36729,131570720.0,603319,美湖股份
2021-05-20,46.94,47.16,48.22,46.94,19830,70351770.0,603319,美湖股份
2021-05-21,47.03,47.09,48.33,46.96,20397,72389236.0,603319,美湖股份
2021-05-24,46.86,44.47,47.64,44.35,43299,147165675.0,603319,美湖股份
2021-05-25,44.62,44.69,45.22,43.21,27336,90386396.0,603319,美湖股份
2021-05-26,44.88,44.96,45.26,44.12,17726,59283659.0,603319,美湖股份
2021-05-27,45.16,44.83,45.91,44.38,20714,69820129.0,603319,美湖股份
2021-05-28,44.83,44.94,45.69,44.62,22221,74875394.0,603319,美湖股份
2021-05-31,44.64,45.51,45.74,43.82,26132,87905506.0,603319,美湖股份
