date,open,close,high,low,volume,amount,code,name
2020-04-30,299.51,295.08,299.82,293.65,597304,972728320.0,600048,保利发展
2020-05-06,291.44,289.23,293.02,286.06,915526,1449298256.0,600048,保利发展
2020-05-07,287.49,286.85,290.02,286.22,492959,777182560.0,600048,保利发展
2020-05-08,288.75,289.54,290.17,286.38,637561,1009047312.0,600048,保利发展
2020-05-11,289.38,287.33,290.65,286.85,587482,929988240.0,600048,保利发展
2020-05-12,287.64,287.17,288.59,285.75,439948,692382192.0,600048,保利发展
2020-05-13,286.69,286.38,287.33,283.69,457082,714240704.0,600048,保利发展
2020-05-14,285.11,281.0,286.38,279.73,572642,882800592.0,600048,保利发展
2020-05-15,281.79,279.58,282.74,276.89,550221,841400736.0,600048,保利发展
2020-05-18,280.53,282.74,284.32,279.58,512259,792831424.0,600048,保利发展
2020-05-19,286.54,281.0,286.54,280.21,424139,654356896.0,600048,保利发展
2020-05-20,280.37,279.73,282.58,277.84,376923,575269600.0,600048,保利发展
2020-05-21,281.16,276.25,281.47,275.31,383279,580994496.0,600048,保利发展
2020-05-22,276.73,271.51,276.73,271.51,486626,723800352.0,600048,保利发展
2020-05-25,273.88,279.42,279.58,272.62,521357,789514896.0,600048,保利发展
2020-05-26,281.47,280.37,281.63,277.99,331279,505918064.0,600048,保利发展
2020-05-27,280.37,281.63,282.58,278.94,355443,545810736.0,600048,保利发展
2020-05-28,281.63,283.21,287.33,281.16,725713,1131199120.0,600048,保利发展
2020-05-29,284.48,278.31,284.8,277.2,595728,859157520.0,600048,保利发展
2020-06-01,280.21,285.27,285.9,279.1,524767,767402480.0,600048,保利发展
2020-06-02,283.69,291.76,293.02,283.37,722984,1088664864.0,600048,保利发展
2020-06-03,293.65,292.39,300.77,292.23,773456,1197365936.0,600048,保利发展
2020-06-04,295.08,289.86,295.87,287.64,482214,729457184.0,600048,保利发展
2020-06-05,289.86,286.22,289.86,283.37,637147,942334912.0,600048,保利发展
2020-06-08,287.01,287.01,290.65,285.43,629105,938891152.0,600048,保利发展
2020-06-09,287.01,287.64,291.12,286.22,548815,821590000.0,600048,保利发展
2020-06-10,287.64,282.58,287.64,281.79,685705,1007041152.0,600048,保利发展
2020-06-11,282.11,278.15,282.58,277.52,649192,937774640.0,600048,保利发展
2020-06-12,275.78,278.94,280.05,274.99,586457,839913456.0,600048,保利发展
2020-06-15,276.41,277.99,281.32,275.94,485108,698458544.0,600048,保利发展
2020-06-16,281.16,281.0,282.42,279.42,431031,626452544.0,600048,保利发展
2020-06-17,280.21,278.31,281.0,276.57,492703,706211632.0,600048,保利发展
2020-06-18,280.05,282.27,283.06,279.42,579451,844415792.0,600048,保利发展
2020-06-19,282.27,281.47,282.42,278.47,902116,1305574480.0,600048,保利发展
2020-06-22,279.89,279.58,281.63,278.94,590733,854951296.0,600048,保利发展
2020-06-23,278.94,277.52,280.21,276.89,542774,777744352.0,600048,保利发展
2020-06-24,278.47,284.32,284.48,277.84,1042670,1523402272.0,600048,保利发展
2020-06-29,283.06,281.0,283.37,278.47,560535,813047680.0,600048,保利发展
2020-06-30,281.63,284.95,284.95,280.21,611628,894725520.0,600048,保利发展
2020-07-01,285.43,302.67,308.37,283.85,2152274,3366484976.0,600048,保利发展
2020-07-02,304.57,310.11,313.59,303.3,1820543,2963338640.0,600048,保利发展
2020-07-03,310.9,309.79,318.33,303.15,1670760,2727504160.0,600048,保利发展
2020-07-06,315.8,335.73,335.73,315.8,2218365,3885732656.0,600048,保利发展
2020-07-07,343.32,330.51,346.96,328.77,1661575,2987610704.0,600048,保利发展
2020-07-08,331.14,332.57,337.31,326.4,1247970,2212906304.0,600048,保利发展
2020-07-09,335.73,337.95,338.9,326.08,1321336,2345987248.0,600048,保利发展
2020-07-10,331.62,327.03,335.57,323.87,1318418,2315269552.0,600048,保利发展
2020-07-13,324.82,324.98,329.72,317.7,1234972,2126778400.0,600048,保利发展
2020-07-14,323.24,318.96,326.4,313.43,1362884,2309552640.0,600048,保利发展
2020-07-15,321.02,311.37,323.71,310.9,1089905,1826346176.0,600048,保利发展
2020-07-16,313.43,306.47,317.38,306.15,1207633,1986318128.0,600048,保利发展
2020-07-17,308.21,305.36,310.9,301.09,999752,1607750720.0,600048,保利发展
2020-07-20,307.89,318.02,321.18,305.84,1341740,2234004560.0,600048,保利发展
2020-07-21,317.7,313.9,318.96,311.37,971633,1612208704.0,600048,保利发展
2020-07-22,312.32,312.8,318.33,311.21,1047300,1746274992.0,600048,保利发展
2020-07-23,309.32,308.21,311.85,303.62,823223,1333229856.0,600048,保利发展
2020-07-24,307.73,302.2,312.8,299.51,933234,1502624976.0,600048,保利发展
2020-07-27,304.57,296.66,305.04,294.13,918235,1426923408.0,600048,保利发展
2020-07-28,298.72,299.51,300.77,295.08,922071,1436443840.0,600048,保利发展
2020-07-29,298.08,301.09,302.2,294.92,898486,1410254240.0,600048,保利发展
2020-07-30,300.93,296.66,300.93,296.19,1015176,1582952144.0,600048,保利发展
2020-07-31,295.39,297.93,301.41,294.76,976284,1520323056.0,600048,保利发展
2020-08-03,300.3,302.36,305.84,299.67,1288992,2039618224.0,600048,保利发展
2020-08-04,302.67,307.89,309.79,299.98,1489558,2390570384.0,600048,保利发展
2020-08-05,305.04,300.93,305.04,299.51,1397649,2206968576.0,600048,保利发展
2020-08-06,301.09,302.67,303.46,297.77,786213,1239817344.0,600048,保利发展
2020-08-07,300.77,300.61,302.51,297.93,731894,1151745504.0,600048,保利发展
2020-08-10,299.51,308.52,311.37,299.03,1466594,2377737056.0,600048,保利发展
2020-08-11,309.16,308.21,315.17,307.26,1278855,2101462048.0,600048,保利发展
2020-08-12,309.0,312.95,314.38,307.42,976319,1603315568.0,600048,保利发展
2020-08-13,312.32,312.48,314.22,309.79,624093,1028328608.0,600048,保利发展
2020-08-14,312.32,320.39,321.81,310.42,1221908,2057034752.0,600048,保利发展
2020-08-17,320.86,326.56,332.41,317.7,1389529,2422356432.0,600048,保利发展
2020-08-18,326.24,319.44,327.82,316.28,1165665,1981656144.0,600048,保利发展
2020-08-19,319.12,315.64,319.12,313.43,854731,1429437312.0,600048,保利发展
2020-08-20,314.69,314.54,315.96,311.37,682859,1132243504.0,600048,保利发展
2020-08-21,316.43,313.11,316.91,311.06,576909,956204896.0,600048,保利发展
2020-08-24,315.33,311.85,317.54,311.37,635641,1056237088.0,600048,保利发展
2020-08-25,311.85,312.8,314.38,309.79,680465,1124852176.0,600048,保利发展
2020-08-26,312.95,314.38,318.81,311.37,881091,1472931456.0,600048,保利发展
2020-08-27,313.74,307.42,313.74,304.1,1138875,1841509152.0,600048,保利发展
2020-08-28,305.99,311.69,312.8,305.36,929342,1522334928.0,600048,保利发展
2020-08-31,313.59,305.84,316.28,305.36,998986,1635466432.0,600048,保利发展
2020-09-01,306.31,307.58,308.21,304.73,684004,1103472128.0,600048,保利发展
2020-09-02,306.15,308.52,311.37,305.04,868103,1410858656.0,600048,保利发展
2020-09-03,308.52,310.58,312.64,306.78,876217,1437400976.0,600048,保利发展
2020-09-04,308.21,311.69,312.16,305.52,726993,1185646080.0,600048,保利发展
2020-09-07,309.32,313.9,321.97,309.16,1202366,2015511024.0,600048,保利发展
2020-09-08,315.01,313.9,318.17,311.37,749929,1246888464.0,600048,保利发展
2020-09-09,311.37,310.58,313.74,307.58,612641,1003809392.0,600048,保利发展
2020-09-10,313.74,316.43,324.82,313.74,1286606,2178483136.0,600048,保利发展
2020-09-11,316.75,313.43,318.17,311.37,771679,1282971536.0,600048,保利发展
2020-09-14,313.74,312.95,315.8,309.95,585191,965884096.0,600048,保利发展
2020-09-15,312.16,314.69,316.59,309.47,648901,1075533872.0,600048,保利发展
2020-09-16,313.43,317.54,319.6,311.85,785096,1314843264.0,600048,保利发展
2020-09-17,316.28,314.38,318.33,313.74,574411,959643824.0,600048,保利发展
2020-09-18,314.38,325.61,325.61,313.9,1408701,2409709440.0,600048,保利发展
2020-09-21,325.77,321.18,326.08,320.55,750743,1291780800.0,600048,保利发展
2020-09-22,319.44,317.54,321.02,315.96,572056,967309504.0,600048,保利发展
2020-09-23,317.7,315.01,318.33,314.22,530942,887683648.0,600048,保利发展
2020-09-24,314.69,310.11,314.85,309.47,647521,1065772304.0,600048,保利发展
2020-09-25,309.47,302.51,311.37,300.93,934862,1500213104.0,600048,保利发展
2020-09-28,304.1,306.63,307.73,302.67,725703,1168243280.0,600048,保利发展
2020-09-29,306.15,305.36,307.1,304.73,498309,802059024.0,600048,保利发展
2020-09-30,307.42,302.51,308.21,299.98,675892,1077401136.0,600048,保利发展
2020-10-09,304.25,305.2,305.84,302.2,546719,874436432.0,600048,保利发展
2020-10-12,306.47,311.06,311.06,305.84,811522,1323453792.0,600048,保利发展
2020-10-13,309.32,307.58,309.63,305.04,657030,1062210464.0,600048,保利发展
2020-10-14,306.15,306.15,307.1,304.41,434851,699725856.0,600048,保利发展
2020-10-15,306.15,306.15,309.16,305.68,429236,695276592.0,600048,保利发展
2020-10-16,306.31,307.58,308.52,305.52,514729,832468672.0,600048,保利发展
2020-10-19,309.32,308.84,316.28,307.26,880067,1450752320.0,600048,保利发展
2020-10-20,307.58,306.63,308.37,304.73,536028,863183184.0,600048,保利发展
2020-10-21,306.78,307.58,308.52,304.1,554984,893552672.0,600048,保利发展
2020-10-22,307.42,309.0,312.0,306.63,681959,1115156016.0,600048,保利发展
2020-10-23,308.37,310.58,313.11,307.1,777287,1272903856.0,600048,保利发展
2020-10-26,312.16,311.21,314.06,309.0,594439,977022352.0,600048,保利发展
2020-10-27,310.42,305.04,311.21,304.25,869124,1403252176.0,600048,保利发展
2020-10-28,305.04,299.82,305.52,297.61,795669,1253531216.0,600048,保利发展
2020-10-29,297.61,300.46,302.51,296.98,544636,856342064.0,600048,保利发展
2020-10-30,299.35,294.13,304.25,291.91,1039107,1614206112.0,600048,保利发展
2020-11-02,294.92,296.19,298.24,294.13,524322,812795520.0,600048,保利发展
2020-11-03,296.5,297.45,298.24,293.81,560369,869855616.0,600048,保利发展
2020-11-04,296.19,296.98,298.87,295.71,400542,622589136.0,600048,保利发展
2020-11-05,298.08,302.99,304.89,298.08,826035,1308077056.0,600048,保利发展
2020-11-06,303.94,306.78,308.52,302.67,828790,1336891168.0,600048,保利发展
2020-11-09,309.0,307.26,310.11,305.04,771436,1249039968.0,600048,保利发展
2020-11-10,308.37,306.15,311.53,305.04,585628,951190096.0,600048,保利发展
2020-11-11,306.15,310.58,312.16,305.04,991050,1620543184.0,600048,保利发展
2020-11-12,308.84,308.52,310.9,307.1,503399,819309264.0,600048,保利发展
2020-11-13,306.94,300.77,307.1,299.51,787331,1247423488.0,600048,保利发展
2020-11-16,301.09,304.1,305.04,299.82,658905,1046180800.0,600048,保利发展
2020-11-17,304.1,313.11,313.9,303.62,1568110,2573863952.0,600048,保利发展
2020-11-18,313.43,315.8,321.02,308.21,1489607,2490400944.0,600048,保利发展
2020-11-19,316.75,319.91,321.65,315.01,1210508,2049805360.0,600048,保利发展
2020-11-20,321.34,319.44,321.34,315.01,636291,1075326832.0,600048,保利发展
2020-11-23,320.86,319.44,321.97,316.59,727720,1235114048.0,600048,保利发展
2020-11-24,317.7,316.59,320.86,315.33,606149,1019684624.0,600048,保利发展
2020-11-25,318.33,317.38,321.97,315.8,705081,1193514304.0,600048,保利发展
2020-11-26,318.02,318.33,318.96,313.43,549775,922671728.0,600048,保利发展
2020-11-27,319.12,326.4,326.56,318.49,995854,1717255840.0,600048,保利发展
2020-11-30,326.72,323.55,336.05,323.55,1321454,2330027680.0,600048,保利发展
2020-12-01,323.24,324.03,324.82,314.85,1016514,1728916816.0,600048,保利发展
2020-12-02,324.03,325.92,332.09,320.86,837313,1466458128.0,600048,保利发展
2020-12-03,325.92,324.34,327.51,321.81,512634,885030512.0,600048,保利发展
2020-12-04,324.34,319.44,324.82,317.22,565766,957973968.0,600048,保利发展
2020-12-07,318.49,312.8,319.44,311.85,634187,1053190528.0,600048,保利发展
2020-12-08,313.43,311.53,314.22,309.95,483970,796844192.0,600048,保利发展
2020-12-09,312.16,308.84,312.8,307.89,595087,973363728.0,600048,保利发展
2020-12-10,308.68,307.58,310.9,305.52,474265,767836304.0,600048,保利发展
2020-12-11,309.0,303.94,309.0,302.83,535688,858765088.0,600048,保利发展
2020-12-14,307.42,307.58,308.52,304.25,563060,908436304.0,600048,保利发展
2020-12-15,307.1,304.57,307.42,302.67,483407,773621744.0,600048,保利发展
2020-12-16,305.36,305.84,309.0,303.46,495821,797908256.0,600048,保利发展
2020-12-17,305.52,306.78,307.89,303.46,536394,865372576.0,600048,保利发展
2020-12-18,305.99,305.04,306.78,301.56,971686,1556035904.0,600048,保利发展
2020-12-21,303.3,302.83,303.78,299.35,675639,1070674400.0,600048,保利发展
2020-12-22,302.36,303.3,308.84,300.14,828229,1327522000.0,600048,保利发展
2020-12-23,303.94,298.72,304.41,297.13,908582,1425579584.0,600048,保利发展
2020-12-24,298.87,297.93,300.77,296.03,479855,748652832.0,600048,保利发展
2020-12-25,299.82,299.82,299.98,296.34,351813,550758576.0,600048,保利发展
2020-12-28,299.51,298.87,300.61,294.29,695065,1085273728.0,600048,保利发展
2020-12-29,299.51,300.46,302.67,299.19,606107,956988416.0,600048,保利发展
2020-12-30,300.14,297.93,301.09,296.98,553001,864261872.0,600048,保利发展
2020-12-31,298.08,301.41,302.04,296.98,722418,1138146528.0,600048,保利发展
2021-01-04,299.19,293.02,299.19,291.28,1232988,1889996640.0,600048,保利发展
2021-01-05,291.44,290.02,291.6,283.37,1326558,1973875712.0,600048,保利发展
2021-01-06,288.75,292.07,292.71,287.64,1039797,1576764320.0,600048,保利发展
2021-01-07,292.23,289.38,295.55,285.43,1003552,1511452304.0,600048,保利发展
2021-01-08,288.12,291.44,292.55,287.17,774126,1171597296.0,600048,保利发展
2021-01-11,291.44,289.07,295.55,287.8,1236935,1875366192.0,600048,保利发展
2021-01-12,289.23,291.12,291.44,286.22,868819,1303220800.0,600048,保利发展
2021-01-13,292.39,295.55,299.19,290.33,1205710,1861224112.0,600048,保利发展
2021-01-14,295.24,295.87,301.56,294.45,980633,1524049312.0,600048,保利发展
2021-01-15,294.92,296.66,300.3,294.92,858351,1337980656.0,600048,保利发展
2021-01-18,297.77,303.62,304.89,294.6,1277876,2011580672.0,600048,保利发展
2021-01-19,300.3,305.84,310.58,297.93,1821936,2915611184.0,600048,保利发展
2021-01-20,303.78,299.19,303.94,296.5,958791,1505834160.0,600048,保利发展
2021-01-21,297.93,293.5,298.87,292.07,1345816,2071155408.0,600048,保利发展
2021-01-22,290.97,285.75,291.12,285.75,1205636,1800534752.0,600048,保利发展
2021-01-25,284.64,282.58,284.64,278.31,1430846,2078401504.0,600048,保利发展
2021-01-26,281.95,282.11,285.11,280.68,804020,1177228128.0,600048,保利发展
2021-01-27,282.27,278.47,284.64,276.57,941820,1361236416.0,600048,保利发展
2021-01-28,275.94,273.41,275.94,271.51,914567,1284221552.0,600048,保利发展
2021-01-29,274.04,269.61,274.99,268.98,720713,1002283536.0,600048,保利发展
2021-02-01,269.77,269.77,271.98,265.97,646375,889652912.0,600048,保利发展
2021-02-02,269.77,272.62,273.72,268.5,734213,1025701936.0,600048,保利发展
2021-02-03,273.41,268.82,273.41,267.87,543484,750276304.0,600048,保利发展
2021-02-04,268.5,262.81,268.5,261.7,976345,1313817056.0,600048,保利发展
2021-02-05,262.81,268.66,271.19,262.18,883794,1205608240.0,600048,保利发展
2021-02-08,272.3,271.83,276.1,269.45,845103,1185075440.0,600048,保利发展
2021-02-09,271.83,270.72,273.25,268.19,627720,872253968.0,600048,保利发展
2021-02-10,270.56,269.93,272.77,268.98,543457,752943920.0,600048,保利发展
2021-02-18,271.19,278.31,278.94,271.03,925244,1313636864.0,600048,保利发展
2021-02-19,276.89,279.1,280.53,275.46,640121,921006208.0,600048,保利发展
2021-02-22,279.26,283.69,285.43,277.36,904583,1319299664.0,600048,保利发展
2021-02-23,281.47,282.9,285.59,281.0,491777,721243520.0,600048,保利发展
2021-02-24,283.06,285.59,288.28,282.27,961248,1426751328.0,600048,保利发展
2021-02-25,289.23,305.36,309.0,288.28,3864956,6176422144.0,600048,保利发展
2021-02-26,299.19,296.98,305.04,293.18,1798975,2811354368.0,600048,保利发展
2021-03-01,299.35,305.52,308.68,294.92,1425360,2268679056.0,600048,保利发展
2021-03-02,305.2,304.57,314.38,302.67,1296910,2107836752.0,600048,保利发展
2021-03-03,302.04,305.52,309.16,300.61,894751,1430704224.0,600048,保利发展
2021-03-04,303.94,298.24,308.68,296.34,1122718,1775824624.0,600048,保利发展
2021-03-05,296.19,293.65,300.77,290.17,986394,1517109184.0,600048,保利发展
2021-03-08,296.19,291.28,297.93,291.28,650108,1000109904.0,600048,保利发展
2021-03-09,292.55,289.38,296.03,288.43,788235,1201874224.0,600048,保利发展
2021-03-10,291.12,286.85,292.55,285.59,669359,998936368.0,600048,保利发展
2021-03-11,287.49,288.43,292.07,286.85,611528,920079136.0,600048,保利发展
2021-03-12,288.75,291.28,297.93,284.32,790037,1195463152.0,600048,保利发展
2021-03-15,292.23,288.12,292.86,286.22,771002,1157387328.0,600048,保利发展
2021-03-16,288.43,297.61,298.72,286.69,896052,1375189824.0,600048,保利发展
2021-03-17,294.76,293.5,299.35,292.39,579419,893531680.0,600048,保利发展
2021-03-18,294.13,292.39,295.24,291.28,462580,706135792.0,600048,保利发展
2021-03-19,290.17,283.06,290.65,281.63,779136,1152027152.0,600048,保利发展
2021-03-22,280.68,283.37,284.48,280.21,400239,585610368.0,600048,保利发展
2021-03-23,283.37,280.68,284.64,279.73,477572,694425248.0,600048,保利发展
2021-03-24,280.21,277.68,281.16,276.57,499667,717477376.0,600048,保利发展
2021-03-25,277.84,277.99,279.58,276.1,306446,438914144.0,600048,保利发展
2021-03-26,277.99,278.15,279.73,277.36,392819,564426448.0,600048,保利发展
2021-03-29,277.52,278.31,279.42,275.31,488363,699702832.0,600048,保利发展
2021-03-30,277.36,278.79,281.32,276.57,441330,634739664.0,600048,保利发展
2021-03-31,278.47,276.25,278.63,274.04,454187,643623296.0,600048,保利发展
2021-04-01,276.41,274.99,277.2,273.41,333865,472643664.0,600048,保利发展
2021-04-02,275.46,275.78,276.89,274.04,326983,463386320.0,600048,保利发展
2021-04-06,276.57,275.78,277.2,275.31,271952,386657008.0,600048,保利发展
2021-04-07,275.78,276.89,277.36,274.51,335415,476552064.0,600048,保利发展
2021-04-08,275.46,274.99,275.62,273.88,345028,487196016.0,600048,保利发展
2021-04-09,274.83,272.46,274.99,271.03,461723,646077648.0,600048,保利发展
2021-04-12,272.62,277.05,277.52,271.98,584832,829937920.0,600048,保利发展
2021-04-13,276.89,277.84,278.63,274.51,425218,605764688.0,600048,保利发展
2021-04-14,277.84,277.99,279.1,276.57,376039,538429008.0,600048,保利发展
2021-04-15,277.99,277.84,279.26,276.57,311653,446634896.0,600048,保利发展
2021-04-16,278.94,280.37,280.84,277.52,379533,548236208.0,600048,保利发展
2021-04-19,280.53,281.63,281.79,278.94,356401,517225344.0,600048,保利发展
2021-04-20,278.79,274.51,279.26,273.88,864697,1226098944.0,600048,保利发展
2021-04-21,274.36,275.15,275.46,272.3,429920,605285248.0,600048,保利发展
2021-04-22,275.46,275.94,277.36,274.67,414825,588948176.0,600048,保利发展
2021-04-23,275.15,274.51,275.62,271.98,664240,932922960.0,600048,保利发展
2021-04-26,273.72,272.62,274.99,272.3,507474,712300208.0,600048,保利发展
2021-04-27,272.62,274.51,275.46,271.19,449760,632324208.0,600048,保利发展
2021-04-28,275.31,274.67,275.46,273.41,334438,472050224.0,600048,保利发展
2021-04-29,275.31,275.46,275.62,273.57,339106,479619424.0,600048,保利发展
2021-04-30,274.2,272.62,275.46,271.19,514016,720925488.0,600048,保利发展
2021-05-06,271.51,271.98,273.72,271.03,326632,455954848.0,600048,保利发展
2021-05-07,271.19,271.19,273.09,270.4,359141,500927536.0,600048,保利发展
2021-05-10,270.72,268.5,271.03,265.81,493246,675473008.0,600048,保利发展
2021-05-11,266.92,269.45,270.09,266.13,302365,414594464.0,600048,保利发展
2021-05-12,268.03,264.39,268.35,262.97,705036,954131616.0,600048,保利发展
2021-05-13,262.97,263.76,264.39,262.49,344650,461943776.0,600048,保利发展
2021-05-14,263.92,266.76,267.08,262.65,442186,597131712.0,600048,保利发展
2021-05-17,265.97,267.4,268.66,264.87,408658,558256096.0,600048,保利发展
2021-05-18,267.08,268.35,270.09,265.66,407699,558572352.0,600048,保利发展
2021-05-19,268.35,264.55,268.66,263.76,416391,564109664.0,600048,保利发展
2021-05-20,264.87,264.55,265.02,262.97,324413,436281552.0,600048,保利发展
2021-05-21,264.39,260.91,265.34,260.91,533195,712850096.0,600048,保利发展
2021-05-24,260.44,258.06,260.44,257.59,520273,681858864.0,600048,保利发展
2021-05-25,257.91,264.23,264.55,257.27,643661,855660864.0,600048,保利发展
2021-05-26,264.23,268.19,273.57,264.07,1074278,1481795600.0,600048,保利发展
2021-05-27,268.35,268.82,272.14,267.08,553421,764358624.0,600048,保利发展
2021-05-28,269.45,265.97,270.24,264.39,468850,637404992.0,600048,保利发展
2021-05-31,266.13,265.02,267.24,263.28,424993,573770000.0,600048,保利发展
2021-06-01,265.5,262.49,266.61,261.86,427218,571875184.0,600048,保利发展
2021-06-02,262.49,264.07,265.5,260.91,418390,562081312.0,600048,保利发展
