date,open,close,high,low,volume,amount,amount
2020-04-30,9555.34,9515.49,9660.66,9464.22,2466087.0,3134408881.0,1256197800.0
2020-05-06,9404.98,9773.36,9773.36,9397.46,3583481.0,4598589768.0,1256197800.0
2020-05-07,9768.85,9863.57,9886.05,9720.73,2793474.0,3647628296.0,1256197800.0
2020-05-08,9901.16,9883.19,10059.04,9837.33,2907868.0,3839218026.0,1256197800.0
2020-05-11,9923.72,9946.34,10036.49,9876.13,2367119.0,3135990964.0,1256197800.0
2020-05-12,9908.68,10021.45,10036.41,9893.64,1972181.0,2621824685.0,1256197800.0
2020-05-13,10021.45,10043.63,10058.96,9945.37,2201431.0,2931464950.0,1256197800.0
2020-05-14,9998.9,9973.26,10035.58,9962.13,1857492.0,2467976357.0,1256197800.0
2020-05-15,9991.38,9871.09,10025.21,9787.49,2639808.0,3469736812.0,1256197800.0
2020-05-18,9818.46,10120.76,10160.53,9811.92,3436211.0,4587989708.0,1256197800.0
2020-05-19,10254.51,10120.01,10254.51,10059.04,2478746.0,3342210487.0,1256197800.0
2020-05-20,10120.01,10156.77,10218.27,10050.09,2118340.0,2859455106.0,1256197800.0
2020-05-21,10186.84,10270.29,10314.35,10170.76,2305158.0,3147105462.0,1256197800.0
2020-05-22,10269.54,9985.36,10270.29,9945.37,3442746.0,4608696074.0,1256197800.0
2020-05-25,9998.9,10246.24,10273.9,9931.23,3156100.0,4260387678.0,1256197800.0
2020-05-26,10298.71,10209.4,10299.24,10186.84,2247019.0,3056188321.0,1256197800.0
2020-05-27,10216.92,10059.04,10224.43,10021.45,2677741.0,3596654307.0,1256197800.0
2020-05-28,10058.81,10104.15,10126.25,9932.21,2648591.0,3536546893.0,1256197800.0
2020-05-29,10014.68,10274.05,10299.46,10014.68,3044435.0,4144247222.0,1256197800.0
2020-06-01,10382.31,10671.75,10676.26,10382.31,3547976.0,4986178912.0,1256197800.0
2020-06-02,10645.52,10605.67,10734.9,10575.22,2596010.0,3679210598.0,1256197800.0
2020-06-03,10637.92,10519.89,10656.72,10493.35,2355736.0,3308382799.0,1256197800.0
2020-06-04,10495.08,10585.22,10607.85,10495.08,1803741.0,2534459742.0,1256197800.0
2020-06-05,10564.62,10713.1,10742.27,10533.27,1834706.0,2597524609.0,1256197800.0
2020-06-08,10713.1,10571.01,10788.28,10540.26,2930045.0,4145298455.0,1256197800.0
2020-06-09,10585.3,10649.58,10713.1,10530.27,2261191.0,3199849660.0,1256197800.0
2020-06-10,10713.1,10703.03,10775.73,10652.96,2270074.0,3234843851.0,1256197800.0
2020-06-11,10607.93,10528.61,10660.4,10502.52,3071171.0,4314846228.0,1256197800.0
2020-06-12,10428.7,10648.22,10648.22,10399.68,2842742.0,3992323389.0,1256197800.0
2020-06-15,10540.19,10397.35,10612.36,10382.31,3461541.0,4819512189.0,1256197800.0
2020-06-16,10513.88,10554.32,10630.4,10473.5,2920664.0,4099718932.0,1256197800.0
2020-06-17,10614.32,10562.74,10614.62,10487.71,1945307.0,2730097120.0,1256197800.0
2020-06-18,10561.99,10622.89,10624.39,10525.91,2101041.0,2956800081.0,1256197800.0
2020-06-19,10675.51,10824.67,10864.97,10638.67,3895833.0,5603232657.0,1256197800.0
2020-06-22,10789.03,10818.35,10855.12,10774.75,2324700.0,3343536637.0,1256197800.0
2020-06-23,10788.28,11085.24,11141.63,10777.16,3393426.0,4963194685.0,1256197800.0
2020-06-24,11131.83,11104.52,11147.88,10990.36,2513899.0,3663537115.0,1256197800.0
2020-06-29,11013.18,11128.56,11150.08,10929.59,2808061.0,4064048236.0,1256197800.0
2020-06-30,11128.18,11126.35,11172.75,11067.33,2244614.0,3281641199.0,1256197800.0
2020-07-01,11165.29,11365.1,11455.07,11135.02,3868249.0,5759640251.0,1256197800.0
2020-07-02,11401.07,11743.33,11795.81,11370.65,4588372.0,7014289615.0,1256197800.0
2020-07-03,11788.97,11726.52,11807.98,11537.06,3512581.0,5395637032.0,1256197800.0
2020-07-06,11697.7,12169.26,12290.95,11650.62,5182196.0,8228068998.0,1256197800.0
2020-07-07,12192.76,12838.57,13270.73,12176.86,6666393.0,11219852098.0,1256197800.0
2020-07-08,12777.72,12787.91,13074.34,12625.6,5316998.0,8963189092.0,1256197800.0
2020-07-09,12861.38,12975.47,13021.1,12792.93,3503324.0,5951732803.0,1256197800.0
2020-07-10,12846.17,13035.17,13208.21,12845.71,3710044.0,6352507468.0,1256197800.0
2020-07-13,13041.49,13553.43,13591.54,13041.49,6072716.0,10679460274.0,1256197800.0
2020-07-14,13553.43,13401.39,13553.74,13297.95,4609351.0,8135834910.0,1256197800.0
2020-07-15,13271.18,13329.37,13558.07,13269.89,4071294.0,7176560649.0,1256197800.0
2020-07-16,13157.32,12275.74,13157.32,12169.26,10224219.0,16901373196.0,1256197800.0
2020-07-17,12321.37,12534.71,12721.36,12321.37,6590206.0,10863420089.0,1256197800.0
2020-07-20,12568.56,12450.37,12655.95,12084.68,4528033.0,7363822989.0,1256197800.0
2020-07-21,12523.99,12686.45,12951.13,12404.96,4196950.0,7026353151.0,1256197800.0
2020-07-22,12610.39,12763.12,13005.89,12610.39,3920121.0,6637265372.0,1256197800.0
2020-07-23,12716.87,12747.3,12861.38,12549.55,3432052.0,5739050333.0,1256197800.0
2020-07-24,12586.43,12133.51,12671.24,12055.17,7875201.0,12705941887.0,1256197800.0
2020-07-27,12291.02,12340.77,12395.91,12169.26,3878817.0,6279664444.0,1256197800.0
2020-07-28,12397.43,12701.66,12777.72,12397.43,5491152.0,9133721867.0,1256197800.0
2020-07-29,12853.78,12716.87,12853.78,12420.25,5074843.0,8411789967.0,1256197800.0
2020-07-30,12710.79,12777.72,12934.32,12705.46,3837304.0,6486855475.0,1256197800.0
2020-07-31,12815.75,12763.88,12967.86,12519.12,4068474.0,6846747330.0,1256197800.0
2020-08-03,12830.05,12686.45,12903.82,12625.6,3466114.0,5790041422.0,1256197800.0
2020-08-04,12739.69,12701.59,12800.46,12625.6,3194051.0,5337185768.0,1256197800.0
2020-08-05,12641.5,12686.45,12725.16,12498.66,2552169.0,4236612469.0,1256197800.0
2020-08-06,12701.66,12457.97,12732.31,12397.43,3264878.0,5372942645.0,1256197800.0
2020-08-07,12509.77,12405.04,12547.04,12157.85,3424205.0,5560065753.0,1256197800.0
2020-08-10,12381.99,12427.78,12511.21,12230.94,2362354.0,3857721122.0,1256197800.0
2020-08-11,12473.49,12492.58,12674.51,12473.49,3581818.0,5936904876.0,1256197800.0
2020-08-12,12420.25,12374.23,12481.09,12209.19,2793392.0,4529267493.0,1256197800.0
2020-08-13,12397.43,12435.46,12464.97,12237.71,2054134.0,3341652186.0,1256197800.0
2020-08-14,12472.73,12633.21,12668.96,12405.04,3765318.0,6230475427.0,1256197800.0
2020-08-17,12732.08,12853.78,12962.92,12701.66,4357201.0,7363610867.0,1256197800.0
2020-08-18,12909.91,12967.86,13081.95,12861.38,3042281.0,5192751797.0,1256197800.0
2020-08-19,12929.83,12830.96,13059.13,12800.46,2691498.0,4578143762.0,1256197800.0
2020-08-20,12732.08,12656.03,12770.11,12595.18,2238233.0,3727183935.0,1256197800.0
2020-08-21,12724.48,12747.3,12914.62,12709.27,2508241.0,4217048420.0,1256197800.0
2020-08-24,12929.83,12902.07,12990.68,12861.46,3093344.0,5260286523.0,1256197800.0
2020-08-25,12966.34,13135.19,13285.63,12919.41,4187249.0,7227309774.0,1256197800.0
2020-08-26,13188.43,13135.19,13272.1,13044.07,2621573.0,4530374186.0,1256197800.0
2020-08-27,13173.14,13165.61,13188.28,12967.86,2263553.0,3896759446.0,1256197800.0
2020-08-28,13165.61,13363.36,13416.61,13093.36,4229962.0,7389242302.0,1256197800.0
2020-08-31,13466.65,13587.74,13812.11,13466.65,4781036.0,8608932570.0,1256197800.0
2020-09-01,13629.57,13705.47,13705.62,13500.34,3163992.0,5661594315.0,1256197800.0
2020-09-02,13880.56,13652.38,13903.38,13462.24,3200929.0,5746351923.0,1256197800.0
2020-09-03,13652.38,13637.17,13781.68,13536.02,3043735.0,5471333880.0,1256197800.0
2020-09-04,13431.82,13462.24,13515.4,13279.7,3085796.0,5433479408.0,1256197800.0
2020-09-07,13386.18,13108.57,13523.01,12960.03,3111202.0,5446354619.0,1256197800.0
2020-09-08,13173.22,13016.54,13217.33,12755.43,3447238.0,5865962724.0,1256197800.0
2020-09-09,12927.32,12838.57,13013.5,12778.02,2596355.0,4401806095.0,1256197800.0
2020-09-10,12958.28,12973.95,13081.95,12929.83,2477833.0,4236694402.0,1256197800.0
2020-09-11,12838.57,13180.83,13203.64,12838.57,3108800.0,5339883408.0,1256197800.0
2020-09-14,13272.1,13431.82,13454.63,13162.42,3105601.0,5448188995.0,1256197800.0
2020-09-15,13462.16,13386.18,13462.16,13293.01,2082087.0,3654872009.0,1256197800.0
2020-09-16,13386.18,13120.74,13422.77,13074.34,2251598.0,3916457762.0,1256197800.0
2020-09-17,12929.83,12705.62,12929.83,12610.39,6367985.0,10683350187.0,1256197800.0
2020-09-18,12663.63,12891.81,12891.81,12435.53,4720140.0,7853673241.0,1256197800.0
2020-09-21,12874.77,12677.32,12874.77,12676.26,2244407.0,3756765108.0,1256197800.0
2020-09-22,12549.55,12668.88,12830.81,12549.55,2326547.0,3890070212.0,1256197800.0
2020-09-23,12435.46,12549.39,12671.31,12329.13,3572552.0,5878691069.0,1256197800.0
2020-09-24,12442.84,12392.26,12617.08,12373.09,3005078.0,4915392273.0,1256197800.0
2020-09-25,12397.43,12436.3,12549.55,12359.4,2258296.0,3700843486.0,1256197800.0
2020-09-28,12436.9,12633.21,12690.25,12436.9,2423222.0,4019640150.0,1256197800.0
2020-09-29,12696.57,12567.04,12697.1,12567.04,1743078.0,2895081366.0,1256197800.0
2020-09-30,12625.6,12690.25,12868.23,12625.6,2708781.0,4536012540.0,1256197800.0
2020-10-09,12868.99,12899.41,12978.66,12838.57,3423988.0,5817280605.0,1256197800.0
2020-10-12,12929.83,13314.76,13314.76,12929.83,4372904.0,7597987786.0,1256197800.0
2020-10-13,13314.84,13226.46,13314.84,13196.04,2294389.0,3995560518.0,1256197800.0
2020-10-14,13234.07,13150.4,13287.15,13127.59,2048139.0,3554316589.0,1256197800.0
2020-10-15,13090.55,13119.98,13196.04,13089.56,1620436.0,2801250556.0,1256197800.0
2020-10-16,13119.98,13021.1,13192.84,12952.65,1737738.0,2991246892.0,1256197800.0
2020-10-19,13119.98,12922.23,13188.28,12868.23,1922632.0,3284383415.0,1256197800.0
2020-10-20,12929.76,13188.43,13195.81,12891.81,2773493.0,4787807536.0,1256197800.0
2020-10-21,13189.19,13183.34,13250.42,13104.77,1890137.0,3275357440.0,1256197800.0
2020-10-22,13158.01,13253.08,13272.1,13047.8,2248087.0,3897729793.0,1256197800.0
2020-10-23,13240.0,13046.43,13291.79,13036.32,1929169.0,3339987454.0,1256197800.0
2020-10-26,12313.77,12496.31,12647.81,12169.26,6601529.0,10821908227.0,1256197800.0
2020-10-27,12496.31,12359.4,12503.91,12291.86,4394440.0,7156688307.0,1256197800.0
2020-10-28,12367.01,12662.19,12754.9,12360.01,3463653.0,5739452181.0,1256197800.0
2020-10-29,12586.36,12747.3,12990.68,12526.73,3937376.0,6633168613.0,1256197800.0
2020-10-30,12762.51,12701.81,12899.41,12663.63,2605545.0,4379602068.0,1256197800.0
2020-11-02,12739.69,12732.16,12891.81,12716.87,2106643.0,3544422245.0,1256197800.0
2020-11-03,12815.67,12891.81,12974.71,12743.49,2349749.0,3976621208.0,1256197800.0
2020-11-04,12929.83,12926.64,12960.26,12815.75,1644371.0,2788396253.0,1256197800.0
2020-11-05,13059.13,13096.4,13176.87,13021.86,2352414.0,4053043271.0,1256197800.0
2020-11-06,13162.19,12934.55,13170.1,12853.78,2305153.0,3932702367.0,1256197800.0
2020-11-09,12940.33,13253.61,13315.3,12934.55,4146970.0,7198679683.0,1256197800.0
2020-11-10,13332.33,13272.1,13420.26,13203.64,3018944.0,5287968173.0,1256197800.0
2020-11-11,13272.1,13168.28,13519.28,13165.61,3485073.0,6122365404.0,1256197800.0
2020-11-12,13158.08,13194.44,13310.12,13099.22,2347309.0,4071729792.0,1256197800.0
2020-11-13,13112.37,12967.86,13149.49,12861.38,2815548.0,4791276459.0,1256197800.0
2020-11-16,13013.5,13158.39,13158.39,12908.99,3061349.0,5247897161.0,1256197800.0
2020-11-17,13234.07,13050.01,13251.94,12937.97,2522403.0,4355288047.0,1256197800.0
2020-11-18,13043.92,12881.54,13085.98,12801.75,3517895.0,5973146815.0,1256197800.0
2020-11-19,12811.95,13083.4,13119.98,12782.28,2781576.0,4767508753.0,1256197800.0
2020-11-20,13081.95,13081.65,13203.64,13026.05,2187466.0,3771894859.0,1256197800.0
2020-11-23,13469.92,13615.95,13765.71,13469.92,6663724.0,11926870595.0,1256197800.0
2020-11-24,13462.16,13412.8,13557.31,13321.3,3246536.0,5736960168.0,1256197800.0
2020-11-25,13397.59,13134.28,13453.72,13112.37,2822632.0,4910540741.0,1256197800.0
2020-11-26,13127.59,13191.4,13233.99,13121.35,2322830.0,4027749313.0,1256197800.0
2020-11-27,13178.24,13218.09,13234.29,13066.74,2156861.0,3737697985.0,1256197800.0
2020-11-30,13196.04,13035.63,13225.7,13035.63,3194007.0,5520322173.0,1256197800.0
2020-12-01,13127.59,13211.25,13226.38,13082.03,2819620.0,4891829153.0,1256197800.0
2020-12-02,13279.7,13218.93,13302.52,13165.61,2357169.0,4101369306.0,1256197800.0
2020-12-03,13218.93,13302.52,13353.17,13173.98,2950578.0,5147357781.0,1256197800.0
2020-12-04,13325.34,13638.01,13691.17,13325.34,6249119.0,11176048847.0,1256197800.0
2020-12-07,13710.95,13784.73,13997.61,13694.6,5833133.0,10617305104.0,1256197800.0
2020-12-08,13804.5,14070.7,14260.85,13789.29,6145400.0,11333352154.0,1256197800.0
2020-12-09,14192.01,13994.64,14192.4,13987.04,3115212.0,5766037609.0,1256197800.0
2020-12-10,13994.64,13940.64,14068.95,13903.38,3265354.0,6009239911.0,1256197800.0
2020-12-11,13954.94,13842.53,13974.26,13727.0,3077579.0,5595359665.0,1256197800.0
2020-12-14,13901.63,13910.98,13918.43,13804.5,3305200.0,6026813428.0,1256197800.0
2020-12-15,13945.21,13812.18,13973.5,13728.44,2960497.0,5383582284.0,1256197800.0
2020-12-16,13922.39,13994.64,14037.77,13844.13,3215016.0,5901298275.0,1256197800.0
2020-12-17,14036.48,14188.67,14207.61,13994.64,3603064.0,6683421886.0,1256197800.0
2020-12-18,14084.47,14032.67,14215.29,14002.86,2707698.0,5020968993.0,1256197800.0
2020-12-21,13994.64,14013.66,14080.06,13976.39,3069672.0,5663526809.0,1256197800.0
2020-12-22,14070.47,14306.48,14443.31,14013.74,4065060.0,7618583444.0,1256197800.0
2020-12-23,14435.7,14007.19,14498.15,13850.29,4770609.0,8901002262.0,1256197800.0
2020-12-24,13827.32,13921.17,14138.24,13652.54,3785714.0,6921989374.0,1256197800.0
2020-12-25,13713.15,13918.59,14047.89,13690.41,2308805.0,4218997634.0,1256197800.0
2020-12-28,13892.73,14245.64,14365.81,13888.54,3008037.0,5616528738.0,1256197800.0
2020-12-29,14245.64,14200.0,14350.6,14108.73,2286759.0,4275994834.0,1256197800.0
2020-12-30,14222.82,14701.98,14701.98,14222.74,3445210.0,6604461376.0,1256197800.0
2020-12-31,14762.83,15196.36,15203.81,14747.62,3886007.0,7682300728.0,1256197800.0
2021-01-04,15211.42,15188.75,15249.52,15088.43,4351400.0,8686920261.0,1256197800.0
2021-01-05,15135.51,15663.73,15663.73,15078.16,5211605.0,10592557370.0,1256197800.0
2021-01-06,15704.43,15972.15,16162.29,15485.61,4741020.0,9882593867.0,1256197800.0
2021-01-07,15949.33,16276.38,16276.38,15782.0,3793139.0,7991178754.0,1256197800.0
2021-01-08,16291.59,15896.09,16359.13,15690.89,5386164.0,11345202869.0,1256197800.0
2021-01-11,15896.09,15970.1,16356.24,15657.27,5107990.0,10768565415.0,1256197800.0
2021-01-12,15880.88,16435.34,16435.34,15858.06,4105859.0,8800558288.0,1256197800.0
2021-01-13,16458.92,16458.92,16529.88,16238.35,3438993.0,7418330854.0,1256197800.0
2021-01-14,16398.07,16230.75,16451.31,16094.68,3615220.0,7722089684.0,1256197800.0
2021-01-15,16086.24,15835.24,16233.41,15432.14,5950939.0,12372103227.0,1256197800.0
2021-01-18,15675.98,15690.73,15907.35,15517.86,3914404.0,8076715790.0,1256197800.0
2021-01-19,15767.63,15283.14,15944.01,15263.67,4634519.0,9479278513.0,1256197800.0
2021-01-20,15272.42,15520.59,15633.62,15078.47,4508242.0,9126453277.0,1256197800.0
2021-01-21,15576.65,15743.98,15896.24,15523.41,3831017.0,7953455967.0,1256197800.0
2021-01-22,15736.37,15819.65,15972.15,15668.68,2924761.0,6090260364.0,1256197800.0
2021-01-25,15842.85,16542.58,16576.81,15842.85,5595716.0,12029474558.0,1256197800.0
2021-01-26,16618.64,16290.76,16633.85,16163.13,3174746.0,6820173362.0,1256197800.0
2021-01-27,16290.76,15888.49,16290.76,15858.06,3712017.0,7809446387.0,1256197800.0
2021-01-28,15820.03,15880.88,16045.62,15668.07,3512864.0,7337084455.0,1256197800.0
2021-01-29,15981.2,16095.21,16348.48,15897.76,3370133.0,7166179277.0,1256197800.0
2021-02-01,16200.32,16043.03,16428.5,15934.12,2934059.0,6219639111.0,1256197800.0
2021-02-02,16065.09,16314.41,16352.36,15988.12,3458225.0,7372233582.0,1256197800.0
2021-02-03,16352.44,16655.99,16719.57,16276.38,3871415.0,8384049314.0,1256197800.0
2021-02-04,16664.28,17651.89,17721.48,16664.28,6385101.0,14596930188.0,1256197800.0
2021-02-05,17683.45,17592.18,17984.64,17424.85,3972906.0,9253566205.0,1256197800.0
2021-02-08,17774.72,18016.58,18093.25,17592.18,3578573.0,8420758625.0,1256197800.0
2021-02-09,18016.58,18683.08,18683.08,17873.6,3329655.0,7972930045.0,1256197800.0
2021-02-10,18900.38,19782.65,19784.17,18900.38,6137057.0,15675929714.0,1256197800.0
2021-02-18,19683.62,18793.9,19987.09,18748.26,6591232.0,16704135269.0,1256197800.0
2021-02-19,18643.0,18710.23,18989.06,18113.94,5938546.0,14525164525.0,1256197800.0
2021-02-22,18672.2,17402.19,18672.2,17327.65,7893547.0,18498777223.0,1256197800.0
2021-02-23,17228.17,17546.55,17834.73,17227.1,5745460.0,13316110795.0,1256197800.0
2021-02-24,17554.08,16649.06,17630.21,16432.3,8211578.0,18195034445.0,1256197800.0
2021-02-25,16801.18,16352.44,16919.07,16133.47,5972643.0,12982145755.0,1256197800.0
2021-02-26,15972.15,16145.41,16580.23,15723.44,6652506.0,14097015494.0,1256197800.0
2021-03-01,16573.01,16413.28,16573.01,16124.26,4491626.0,9686945529.0,1256197800.0
2021-03-02,16580.61,15652.71,16580.61,15462.56,7076450.0,14796698646.0,1256197800.0
2021-03-03,15515.8,16276.38,16350.69,15462.56,5421546.0,11366685429.0,1256197800.0
2021-03-04,15934.12,15462.56,15941.73,15288.39,6508829.0,13297304316.0,1256197800.0
2021-03-05,15211.57,15668.75,15934.12,15120.3,6377920.0,13100315985.0,1256197800.0
2021-03-08,15781.7,14907.34,15858.06,14907.34,6309959.0,12724245990.0,1256197800.0
2021-03-09,14869.31,14732.33,15211.57,14452.36,8226581.0,16100769579.0,1256197800.0
2021-03-10,15036.64,14983.47,15210.58,14960.58,5117174.0,10136910284.0,1256197800.0
2021-03-11,15021.43,15576.65,15819.96,14918.6,5676897.0,11521736384.0,1256197800.0
2021-03-12,15743.98,15409.32,15797.22,15226.86,4032251.0,8181594631.0,1256197800.0
2021-03-15,15591.86,15024.85,15742.45,14840.03,6248487.0,12459955712.0,1256197800.0
2021-03-16,15020.89,15291.43,15363.61,14945.37,3464850.0,6918600717.0,1256197800.0
2021-03-17,15211.57,15442.48,15591.86,15029.11,3137491.0,6352656523.0,1256197800.0
2021-03-18,15477.77,15741.69,15868.41,15477.77,3386488.0,6997030294.0,1256197800.0
2021-03-19,15477.77,15287.63,15538.62,15152.47,3578077.0,7211521835.0,1256197800.0
2021-03-22,15212.33,15135.44,15410.01,14873.49,3691407.0,7323391311.0,1256197800.0
2021-03-23,15203.05,15181.15,15278.5,14983.4,2744619.0,5459520703.0,1256197800.0
2021-03-24,15067.06,15127.91,15310.45,15067.06,2935739.0,5857848160.0,1256197800.0
2021-03-25,14983.47,14991.0,15126.99,14806.94,3157523.0,6216733244.0,1256197800.0
