date,open,close,high,low,volume,amount,amount
2020-02-28,221.19,212.54,227.63,211.33,71306732.0,1551047014.0,1005176982.0
2020-03-02,218.38,226.72,229.94,214.25,63518327.0,1401963983.0,1005176982.0
2020-03-03,234.37,230.45,240.0,227.83,68294726.0,1587988632.0,1005176982.0
2020-03-04,227.43,229.44,234.57,225.92,44794310.0,1023038244.0,1005176982.0
2020-03-05,238.19,244.23,244.93,234.87,82149342.0,1964675383.0,1005176982.0
2020-03-06,239.2,239.1,240.81,236.48,44527698.0,1056649981.0,1005176982.0
2020-03-09,236.38,230.95,239.2,228.84,51504540.0,1196277664.0,1005176982.0
2020-03-10,228.33,249.66,254.08,222.3,91059983.0,2182716515.0,1005176982.0
2020-03-11,252.37,244.93,259.82,244.43,86174063.0,2161285645.0,1005176982.0
2020-03-12,238.19,237.39,244.83,231.45,60052448.0,1417578700.0,1005176982.0
2020-03-13,226.32,248.95,249.26,224.41,79152691.0,1878582460.0,1005176982.0
2020-03-16,249.26,230.85,250.97,229.34,68167018.0,1624232300.0,1005176982.0
2020-03-17,236.18,231.35,238.39,220.09,51231260.0,1172159640.0,1005176982.0
2020-03-18,232.16,222.9,237.89,222.9,52578496.0,1210746019.0,1005176982.0
2020-03-19,223.51,228.84,233.06,215.96,50463400.0,1121272702.0,1005176982.0
2020-03-20,233.87,230.65,234.77,226.32,33318486.0,762408466.0,1005176982.0
2020-03-23,220.69,220.99,230.55,219.08,37273344.0,832457459.0,1005176982.0
2020-03-24,226.83,229.44,233.87,216.36,53626239.0,1203631491.0,1005176982.0
2020-03-25,235.48,231.15,237.09,230.14,43417430.0,1007556044.0,1005176982.0
2020-03-26,229.14,222.9,230.35,222.5,31735554.0,712806054.0,1005176982.0
2020-03-27,226.12,219.58,228.23,219.18,26785621.0,594212443.0,1005176982.0
2020-03-30,215.06,202.99,215.06,200.27,42412125.0,868503752.0,1005176982.0
2020-03-31,206.2,198.56,207.01,198.06,29502623.0,592016904.0,1005176982.0
2020-04-01,197.55,195.14,202.28,194.34,32017371.0,630987887.0,1005176982.0
2020-04-02,194.64,202.28,202.89,194.34,29572436.0,584321160.0,1005176982.0
2020-04-03,201.88,197.76,202.78,196.55,22611329.0,447608171.0,1005176982.0
2020-04-07,203.39,210.13,210.93,202.58,43126606.0,884848267.0,1005176982.0
2020-04-08,209.22,213.55,215.76,207.51,33315480.0,704951259.0,1005176982.0
2020-04-09,215.06,211.23,215.86,210.63,20843849.0,440208703.0,1005176982.0
2020-04-10,212.64,208.42,213.75,206.31,22598400.0,472416456.0,1005176982.0
2020-04-13,204.29,206.2,208.32,201.98,13548469.0,277091994.0,1005176982.0
2020-04-14,208.62,209.73,211.03,206.31,17783610.0,369382500.0,1005176982.0
2020-04-15,207.21,208.42,212.64,206.31,20963668.0,437387209.0,1005176982.0
2020-04-16,206.41,208.72,209.12,204.9,17862459.0,367807611.0,1005176982.0
2020-04-17,210.93,210.53,214.86,209.42,25804163.0,544021550.0,1005176982.0
2020-04-20,211.33,216.06,219.58,211.33,32352207.0,696275274.0,1005176982.0
2020-04-21,213.75,217.77,217.87,211.84,24002076.0,513389359.0,1005176982.0
2020-04-22,215.36,213.95,216.67,211.54,19517869.0,414674657.0,1005176982.0
2020-04-23,214.65,206.81,215.16,206.71,24368747.0,505757703.0,1005176982.0
2020-04-24,206.41,202.99,208.92,201.48,16165520.0,328506716.0,1005176982.0
2020-04-27,203.69,201.68,205.8,197.76,13890827.0,279180182.0,1005176982.0
2020-04-28,201.68,200.27,203.99,195.44,19617579.0,390438498.0,1005176982.0
2020-04-29,199.97,202.08,202.08,198.06,12620219.0,251628268.0,1005176982.0
2020-04-30,206.81,210.23,211.84,204.9,27177571.0,564345507.0,1005176982.0
2020-05-06,208.62,217.77,218.48,207.91,35597498.0,759134023.0,1005176982.0
2020-05-07,221.8,224.01,227.33,221.09,49409969.0,1102044385.0,1005176982.0
2020-05-08,225.72,224.71,228.13,223.81,32475708.0,729752587.0,1005176982.0
2020-05-11,226.42,225.92,229.34,223.51,27941077.0,630040486.0,1005176982.0
2020-05-12,225.32,223.2,225.82,218.78,23079333.0,509597078.0,1005176982.0
2020-05-13,223.2,223.51,228.33,222.5,21022094.0,469559130.0,1005176982.0
2020-05-14,222.3,220.29,224.91,220.09,17531244.0,387153158.0,1005176982.0
2020-05-15,221.7,221.29,224.21,219.38,18414200.0,406658157.0,1005176982.0
2020-05-18,221.8,215.86,223.2,214.05,25863445.0,559858069.0,1005176982.0
2020-05-19,217.97,218.98,220.79,214.45,21263945.0,460564075.0,1005176982.0
2020-05-20,219.88,217.07,224.21,216.46,22965409.0,502201123.0,1005176982.0
2020-05-21,218.17,207.41,218.78,206.1,26749911.0,561873698.0,1005176982.0
2020-05-22,208.42,202.78,209.73,202.48,19126944.0,390279652.0,1005176982.0
2020-05-25,203.19,196.85,203.69,195.54,22919535.0,452727869.0,1005176982.0
2020-05-26,197.76,200.17,200.57,197.25,16941311.0,335494511.0,1005176982.0
2020-05-27,200.67,195.14,200.87,194.94,18773875.0,366961643.0,1005176982.0
2020-05-28,195.54,196.75,197.25,191.72,15676754.0,303524163.0,1005176982.0
2020-05-29,195.94,195.44,198.16,194.54,14681981.0,286605818.0,1005176982.0
2020-06-01,197.55,203.29,204.49,196.15,25137895.0,504315925.0,1005176982.0
2020-06-02,203.99,208.52,209.62,201.98,25879032.0,530331394.0,1005176982.0
2020-06-03,208.22,206.41,210.03,205.9,22979135.0,474238837.0,1005176982.0
2020-06-04,207.71,209.02,210.73,205.4,21638543.0,448381248.0,1005176982.0
2020-06-05,214.55,213.04,214.55,206.31,28676374.0,601615360.0,1005176982.0
2020-06-08,213.04,220.69,224.31,213.04,41696078.0,916656444.0,1005176982.0
2020-06-09,220.99,219.28,222.5,217.57,20886803.0,455321195.0,1005176982.0
2020-06-10,220.19,221.49,223.91,218.78,26866546.0,591889462.0,1005176982.0
2020-06-11,221.8,219.08,223.51,218.68,23761195.0,521999474.0,1005176982.0
2020-06-12,214.25,218.88,223.2,213.15,27372883.0,597744235.0,1005176982.0
2020-06-15,220.99,216.06,223.71,215.66,26186793.0,572109439.0,1005176982.0
2020-06-16,219.88,226.22,229.74,219.78,44976055.0,1011630044.0,1005176982.0
2020-06-17,226.62,224.51,227.43,220.79,26383106.0,585283802.0,1005176982.0
2020-06-18,225.52,240.3,241.41,224.61,71311312.0,1672662793.0,1005176982.0
2020-06-19,237.89,239.4,240.91,236.88,31859699.0,757261167.0,1005176982.0
2020-06-22,239.4,241.31,243.82,237.49,30121878.0,720153221.0,1005176982.0
2020-06-23,242.42,244.43,247.55,237.99,32581890.0,787834921.0,1005176982.0
2020-06-24,244.43,246.14,247.45,242.52,27210413.0,662897582.0,1005176982.0
2020-06-29,242.52,241.91,245.64,239.5,27461820.0,661121517.0,1005176982.0
2020-06-30,244.43,245.74,248.35,238.19,39080709.0,948079142.0,1005075732.0
2020-07-01,244.13,249.96,252.98,244.13,34797084.0,860172604.0,1005075732.0
2020-07-02,249.36,247.45,250.97,245.94,32101367.0,790719623.0,1005075732.0
2020-07-03,249.46,245.64,252.07,243.42,31540163.0,773161523.0,1005075732.0
2020-07-06,246.54,241.41,257.1,240.4,86224909.0,2129214759.0,1005075732.0
2020-07-07,240.91,242.11,246.74,234.47,112205639.0,2682349513.0,1005075732.0
2020-07-08,241.41,266.36,266.36,237.39,114316434.0,2898545585.0,1005075732.0
2020-07-09,266.56,273.3,277.12,262.13,120872704.0,3241674409.0,1005075732.0
2020-07-10,270.17,260.39,270.17,257.67,90082843.0,2350105326.0,1005075732.0
2020-07-13,262.71,266.64,266.95,254.55,74785486.0,1943561488.0,1005075732.0
2020-07-14,264.63,259.59,265.03,255.05,54570513.0,1406645031.0,1005075732.0
2020-07-15,258.58,248.09,260.19,246.28,43545510.0,1087929998.0,1005075732.0
2020-07-16,248.3,230.75,251.62,226.82,45597937.0,1085789415.0,1005075732.0
2020-07-17,231.46,229.44,233.48,225.31,29714018.0,678124023.0,1005075732.0
2020-07-20,231.76,234.18,235.29,228.34,29062367.0,671581711.0,1005075732.0
2020-07-21,233.68,237.61,238.72,232.57,25226144.0,590946459.0,1005075732.0
2020-07-22,235.69,236.1,242.85,234.79,27602282.0,651779687.0,1005075732.0
2020-07-23,234.18,236.3,237.61,227.02,27042434.0,624750215.0,1005075732.0
2020-07-24,237.31,223.8,237.51,223.19,31816457.0,730104507.0,1005075732.0
2020-07-27,224.81,226.02,229.54,224.2,17095467.0,384567378.0,1005075732.0
2020-07-28,227.83,234.28,234.69,227.23,17388219.0,399674489.0,1005075732.0
2020-07-29,232.77,237.11,237.41,231.86,24710036.0,576676131.0,1005075732.0
2020-07-30,237.21,233.48,237.41,233.17,15037734.0,349861454.0,1005075732.0
2020-07-31,233.58,235.69,240.73,232.87,21218485.0,498183038.0,1005075732.0
2020-08-03,236.9,245.47,246.28,236.9,29217753.0,703174869.0,1005075732.0
2020-08-04,246.88,243.15,246.88,241.24,22670370.0,548268307.0,1005075732.0
2020-08-05,246.68,246.28,246.68,241.54,22470515.0,544524080.0,1005075732.0
2020-08-06,245.98,241.14,246.28,239.42,27609124.0,664058881.0,1005075732.0
2020-08-07,240.03,244.87,247.89,237.51,32486835.0,784378177.0,1005075732.0
2020-08-10,245.98,245.98,248.4,240.94,24037581.0,584817079.0,1005075732.0
2020-08-11,245.98,238.52,246.18,237.71,19991397.0,479720555.0,1005075732.0
2020-08-12,240.03,236.7,240.84,229.54,20933062.0,486326181.0,1005075732.0
2020-08-13,236.7,234.79,237.81,234.38,12854016.0,300609658.0,1005075732.0
2020-08-14,234.69,236.5,238.32,232.87,15062154.0,352330008.0,1005075732.0
2020-08-17,236.4,238.52,239.53,234.48,24793077.0,584673282.0,1005075732.0
2020-08-18,239.22,234.28,239.93,230.65,31406362.0,728217766.0,1005075732.0
2020-08-19,234.99,226.82,234.99,225.11,30007291.0,683174577.0,1005075732.0
2020-08-20,225.11,224.0,228.13,223.29,14392588.0,321530082.0,1005075732.0
2020-08-21,225.82,228.03,229.44,224.81,14063486.0,317277190.0,1005075732.0
2020-08-24,228.03,232.17,234.48,226.42,18964162.0,435225748.0,1005075732.0
2020-08-25,233.88,240.73,242.15,231.86,32895987.0,779455286.0,1005075732.0
2020-08-26,242.95,238.62,245.78,235.9,27539853.0,657187876.0,1005075732.0
2020-08-27,239.02,236.5,240.73,233.38,15356571.0,359942706.0,1005075732.0
2020-08-28,236.0,240.23,240.23,233.48,17252796.0,407126081.0,1005075732.0
2020-08-31,240.23,245.47,247.79,239.12,35483369.0,862240267.0,1005075732.0
2020-09-01,244.46,245.37,246.48,242.95,15951591.0,387279435.0,1005075732.0
2020-09-02,246.18,242.65,246.28,239.53,19603540.0,471426388.0,1005075732.0
2020-09-03,241.84,239.32,242.65,237.91,13894243.0,331244216.0,1005075732.0
2020-09-04,234.89,237.61,239.02,232.27,15671914.0,366436282.0,1005075732.0
2020-09-07,238.72,233.98,243.46,233.88,18659208.0,443375093.0,1005075732.0
2020-09-08,235.9,234.89,236.1,230.96,16235934.0,376917333.0,1005075732.0
2020-09-09,233.68,227.13,233.68,226.62,15177876.0,345089335.0,1005075732.0
2020-09-10,228.84,228.64,230.45,223.9,15182325.0,342855439.0,1005075732.0
2020-09-11,225.82,229.34,231.06,225.61,11245494.0,255227254.0,1005075732.0
2020-09-14,231.16,234.48,237.71,230.55,16032256.0,373160204.0,1005075732.0
2020-09-15,240.73,236.6,244.77,235.29,22544535.0,536426820.0,1005075732.0
2020-09-16,236.0,237.31,239.22,234.18,12833744.0,302046884.0,1005075732.0
2020-09-17,236.9,238.52,240.73,234.38,14633280.0,345257776.0,1005075732.0
2020-09-18,238.52,239.83,240.73,237.31,12954450.0,307394714.0,1005075732.0
2020-09-21,240.03,240.84,242.95,239.42,14092660.0,337000405.0,1005075732.0
2020-09-22,238.92,236.3,240.73,233.88,14320546.0,336119541.0,1005075732.0
2020-09-23,236.8,236.2,237.0,233.27,8127821.0,189962193.0,1005075732.0
2020-09-24,233.88,230.75,235.19,229.95,9866139.0,226827589.0,1005075732.0
2020-09-25,232.17,231.96,232.57,229.34,6537514.0,149889527.0,1005075732.0
2020-09-28,232.17,229.34,232.97,228.54,7028126.0,160691187.0,1005075732.0
2020-09-29,229.95,231.96,233.78,229.95,9236048.0,212706804.0,1005075732.0
2020-09-30,232.67,230.05,232.87,228.44,8955638.0,204696758.0,1005075732.0
2020-10-09,232.87,236.6,238.01,232.37,14738639.0,345386203.0,1005075732.0
2020-10-12,238.92,243.86,244.36,237.31,22904914.0,550134540.0,1005075732.0
2020-10-13,244.06,244.06,245.57,242.15,17392687.0,420626855.0,1005075732.0
2020-10-14,243.86,241.94,243.86,240.43,12140622.0,291598093.0,1005075732.0
2020-10-15,243.36,254.85,260.19,242.25,47859517.0,1203186099.0,1005075732.0
2020-10-16,256.06,243.96,257.07,240.63,39955872.0,975220469.0,1005075732.0
2020-10-19,252.93,248.3,258.28,247.89,50425078.0,1260761720.0,1005075732.0
2020-10-20,245.07,252.23,254.45,245.07,25472276.0,635467699.0,1005075732.0
2020-10-21,253.34,246.08,253.44,243.26,23934046.0,584927205.0,1005075732.0
2020-10-22,242.05,241.84,243.76,237.91,15814340.0,377602577.0,1005075732.0
2020-10-23,241.44,239.83,243.66,238.52,12711006.0,303316460.0,1005075732.0
2020-10-26,237.91,238.92,240.53,236.0,11995637.0,283712324.0,1005075732.0
2020-10-27,237.0,240.23,240.23,236.9,8747412.0,207006088.0,1005075732.0
2020-10-28,239.93,243.15,245.17,236.2,13553980.0,324589345.0,1005075732.0
2020-10-29,240.33,244.67,245.78,239.63,11640801.0,281473303.0,1005075732.0
2020-10-30,242.95,234.69,244.36,234.08,21101473.0,500372234.0,1005075732.0
2020-11-02,234.69,237.11,238.92,231.96,12423948.0,290297009.0,1005075732.0
2020-11-03,237.31,243.96,245.88,236.1,16997784.0,409188804.0,1005075732.0
2020-11-04,244.57,246.68,248.6,242.35,18529771.0,452334147.0,1005075732.0
2020-11-05,248.9,249.0,250.92,245.47,22513413.0,554722357.0,1005075732.0
2020-11-06,249.2,248.7,252.93,246.78,23029149.0,569979648.0,1005075732.0
2020-11-09,250.92,260.49,261.4,249.1,46988782.0,1196797782.0,1005075732.0
2020-11-10,259.89,258.38,262.31,255.25,32606192.0,836297768.0,1005075732.0
2020-11-11,257.37,256.46,264.12,255.25,29362092.0,755040955.0,1005075732.0
2020-11-12,258.38,259.59,262.91,255.86,20517418.0,528826105.0,1005075732.0
2020-11-13,259.18,264.63,265.53,258.28,26884213.0,701335085.0,1005075732.0
2020-11-16,265.94,264.73,271.58,262.11,30422215.0,803694023.0,1005075732.0
2020-11-17,264.63,267.95,270.68,263.32,23124913.0,612934793.0,1005075732.0
2020-11-18,268.36,263.32,269.67,263.32,25472223.0,673351678.0,1005075732.0
2020-11-19,263.22,266.64,269.06,261.4,22122483.0,584984688.0,1005075732.0
2020-11-20,266.44,268.05,270.07,264.83,15859981.0,421914459.0,1005075732.0
2020-11-23,266.74,271.58,272.59,263.32,21617453.0,576731052.0,1005075732.0
2020-11-24,263.01,258.78,263.11,244.46,69484693.0,1738313040.0,1005075732.0
2020-11-25,257.07,258.07,265.94,256.06,29917444.0,773959161.0,1005075732.0
2020-11-26,256.16,251.52,257.67,249.91,20592084.0,516565321.0,1005075732.0
2020-11-27,252.03,250.21,254.55,246.38,14347734.0,355864963.0,1005075732.0
2020-11-30,250.92,248.6,254.55,248.5,17318857.0,431687605.0,1005075732.0
2020-12-01,248.3,250.61,252.33,247.59,11966973.0,297222588.0,1005075732.0
2020-12-02,252.03,249.4,252.73,248.7,14766655.0,366345776.0,1005075732.0
2020-12-03,249.71,248.3,250.72,246.18,10701278.0,263626721.0,1005075732.0
2020-12-04,247.59,249.81,250.61,246.58,10859230.0,268048556.0,1005075732.0
2020-12-07,250.01,247.39,251.32,247.19,10119421.0,249535194.0,1005075732.0
2020-12-08,247.49,246.68,248.9,246.38,10084102.0,247446135.0,1005075732.0
2020-12-09,247.49,241.94,248.4,240.03,19202957.0,463688567.0,1005075732.0
2020-12-10,240.84,240.73,243.96,237.71,13071897.0,311671833.0,1005075732.0
2020-12-11,241.14,234.08,241.24,230.65,22189325.0,517445956.0,1005075732.0
2020-12-14,234.79,234.28,236.2,232.27,9722905.0,225655041.0,1005075732.0
2020-12-15,237.41,236.1,246.99,235.69,20345388.0,485384852.0,1005075732.0
2020-12-16,235.69,232.07,236.1,231.66,9767703.0,225825946.0,1005075732.0
2020-12-17,231.26,243.26,244.46,227.53,24487269.0,578043180.0,1005075732.0
2020-12-18,243.26,235.39,245.47,234.89,15024302.0,355072973.0,1005075732.0
2020-12-21,235.19,236.3,237.41,232.87,13966707.0,325730198.0,1005075732.0
2020-12-22,236.2,236.2,242.25,231.26,20737119.0,485993537.0,1005075732.0
2020-12-23,235.29,234.89,236.4,231.86,14308307.0,331972117.0,1005075732.0
2020-12-24,236.1,237.91,242.95,233.38,21911478.0,517251680.0,1005075732.0
2020-12-25,237.71,242.35,245.07,234.69,24181475.0,578684491.0,1005075732.0
2020-12-28,241.94,237.61,242.05,234.69,19538764.0,461500977.0,1005075732.0
2020-12-29,237.81,235.9,240.13,234.99,12267298.0,288881887.0,1005075732.0
2020-12-30,234.99,235.8,237.91,233.88,10103279.0,236514146.0,1005075732.0
2020-12-31,236.5,233.78,237.31,233.17,15721568.0,366023513.0,1005075732.0
2021-01-04,234.59,242.75,244.67,232.47,31302305.0,744043986.0,1005075732.0
2021-01-05,243.76,245.88,247.99,240.94,24470181.0,593367729.0,1005075732.0
2021-01-06,247.49,238.82,247.49,238.52,17071134.0,409131953.0,1005075732.0
2021-01-07,238.82,236.2,238.92,232.57,17825411.0,416476567.0,1005075732.0
2021-01-08,236.1,242.35,245.47,236.1,22155080.0,531879012.0,1005075732.0
2021-01-11,244.36,241.14,249.0,239.83,20013624.0,486264971.0,1005075732.0
2021-01-12,239.63,241.54,242.95,238.92,12612839.0,300935211.0,1005075732.0
2021-01-13,241.74,250.01,253.34,239.73,36407198.0,895467631.0,1005075732.0
2021-01-14,249.61,247.79,254.24,247.19,30901041.0,769370574.0,1005075732.0
2021-01-15,249.4,251.72,252.33,245.78,22932319.0,567238444.0,1005075732.0
2021-01-18,250.92,255.15,256.16,249.2,23484470.0,590452038.0,1005075732.0
2021-01-19,254.34,256.66,260.9,253.03,24228863.0,618261786.0,1005075732.0
2021-01-20,256.97,253.84,257.87,250.61,18737317.0,471655536.0,1005075732.0
2021-01-21,254.65,251.02,255.86,248.6,20311511.0,506180669.0,1005075732.0
2021-01-22,250.21,245.88,251.32,242.35,21618800.0,527495882.0,1005075732.0
2021-01-25,244.87,234.89,244.87,234.69,25416259.0,599708139.0,1005075732.0
2021-01-26,236.4,235.9,237.71,234.08,12162557.0,284532780.0,1005075732.0
2021-01-27,237.61,234.89,239.12,234.38,11363814.0,266174984.0,1005075732.0
2021-01-28,232.87,225.41,233.68,223.8,22563259.0,509865689.0,1005075732.0
2021-01-29,226.62,229.75,231.86,226.32,12104463.0,275813107.0,1005075732.0
2021-02-01,229.65,230.65,233.17,228.03,6017033.0,137290979.0,1005075732.0
2021-02-02,230.86,231.86,231.96,229.44,6909609.0,158146614.0,1005075732.0
2021-02-03,233.38,218.96,233.38,216.44,16794205.0,376106599.0,1005075732.0
2021-02-04,219.77,220.77,223.7,198.19,39884394.0,825353610.0,1005075732.0
2021-02-05,217.85,211.9,218.56,207.47,16990478.0,357188460.0,1005075732.0
2021-02-08,212.71,212.71,214.42,209.38,9112013.0,191998305.0,1005075732.0
2021-02-09,214.12,214.32,216.24,211.4,8543348.0,181271746.0,1005075732.0
2021-02-10,214.52,219.06,220.37,213.82,12173984.0,262619597.0,1005075732.0
2021-02-18,222.39,225.11,225.61,220.07,13015254.0,288254007.0,1005075732.0
2021-02-19,224.81,225.82,226.22,220.98,12348419.0,274409406.0,1005075732.0
2021-02-22,225.82,225.71,227.53,224.2,13110273.0,293909476.0,1005075732.0
2021-02-23,224.61,220.77,226.32,218.86,11262273.0,247445110.0,1005075732.0
2021-02-24,221.68,220.67,223.6,218.15,9177913.0,201489904.0,1005075732.0
2021-02-25,221.78,213.31,221.78,213.21,11063252.0,237477961.0,1005075732.0
2021-02-26,209.28,214.22,216.14,207.97,7734901.0,164020741.0,1005075732.0
2021-03-01,214.32,216.44,218.25,213.62,7938722.0,169621254.0,1005075732.0
2021-03-02,216.34,214.22,216.64,212.21,8639314.0,183379991.0,1005075732.0
2021-03-03,214.22,225.51,226.52,212.81,18846167.0,413394377.0,1005075732.0
2021-03-04,223.29,221.98,226.02,220.98,11173093.0,246807127.0,1005075732.0
2021-03-05,222.69,224.3,227.13,221.78,10417855.0,231728751.0,1005075732.0
2021-03-08,226.02,223.6,227.13,222.89,11493734.0,256895789.0,1005075732.0
2021-03-09,223.6,217.75,224.71,214.83,11627738.0,251875970.0,1005075732.0
2021-03-10,217.75,213.72,219.26,213.52,6322165.0,135220863.0,1005075732.0
2021-03-11,215.63,215.13,216.54,211.7,7178532.0,152570574.0,1005075732.0
2021-03-12,215.63,210.59,215.63,209.69,8112283.0,170106291.0,1005075732.0
2021-03-15,211.1,206.76,211.2,202.43,9479611.0,193862729.0,1005075732.0
2021-03-16,206.36,207.47,208.37,205.65,3824527.0,78610529.0,1005075732.0
2021-03-17,206.96,208.48,208.88,205.75,3712216.0,76488527.0,1005075732.0
2021-03-18,209.18,216.94,222.59,207.17,12830569.0,274467779.0,1005075732.0
2021-03-19,214.73,214.02,216.34,211.9,6695776.0,142057492.0,1005075732.0
2021-03-22,214.02,214.73,217.04,213.72,5227434.0,111484340.0,1005075732.0
2021-03-23,214.83,214.22,215.13,213.01,3646226.0,77379157.0,1005075732.0
2021-03-24,214.22,215.94,219.46,214.02,8169526.0,175434133.0,1005075732.0
2021-03-25,214.02,216.74,217.45,213.72,4938819.0,105676713.0,1005075732.0
2021-03-26,216.84,217.85,218.46,216.74,5158904.0,111371377.0,1005075732.0
2021-03-29,217.75,215.23,218.36,214.32,5603972.0,119760899.0,1005075732.0
2021-03-30,215.53,215.33,216.24,213.31,4918566.0,104989654.0,1005075732.0
2021-03-31,215.33,209.48,216.34,209.38,8498888.0,178566511.0,1005075732.0
2021-04-01,209.69,210.29,213.31,208.68,5802255.0,121257953.0,1005075732.0
2021-04-02,210.59,215.73,217.45,210.29,10268688.0,218127562.0,1005075732.0
2021-04-06,217.55,213.82,218.46,212.71,7814239.0,166463653.0,1005075732.0
2021-04-07,213.92,215.03,215.73,212.71,5176551.0,109980205.0,1005075732.0
2021-04-08,214.32,212.81,215.63,212.21,6248830.0,132394231.0,1005075732.0
2021-04-09,215.13,209.18,215.13,204.64,15896235.0,327235138.0,1005075732.0
2021-04-12,208.88,209.18,214.63,207.47,9924279.0,207837961.0,1005075732.0
2021-04-13,210.49,209.99,211.6,208.98,5857519.0,122108050.0,1005075732.0
2021-04-14,209.58,208.07,210.79,207.27,5309272.0,109966073.0,1005075732.0
2021-04-15,208.17,207.87,209.69,206.16,4420631.0,90880831.0,1005075732.0
2021-04-16,207.87,210.09,210.19,207.87,4840335.0,100500451.0,1005075732.0
2021-04-19,210.49,212.91,213.42,209.79,10996111.0,231181833.0,1005075732.0
2021-04-20,212.71,210.69,214.22,210.69,8796969.0,184796007.0,1005075732.0
2021-04-21,210.79,212.41,217.55,210.19,11370929.0,241019665.0,1005075732.0
2021-04-22,214.02,211.7,214.02,211.1,8416769.0,177310052.0,1005075732.0
2021-04-23,212.51,209.18,212.51,207.77,8377524.0,173721967.0,1005075732.0
2021-04-26,210.69,208.27,211.4,207.87,7596999.0,157848987.0,1005075732.0
2021-04-27,207.47,203.44,208.98,203.13,9936203.0,201722832.0,1005075732.0
2021-04-28,205.65,205.25,206.06,202.23,8608334.0,174387224.0,1005075732.0
2021-04-29,204.64,206.16,207.27,204.04,6496482.0,132747717.0,1005075732.0
2021-04-30,206.96,203.44,206.96,203.33,7844554.0,159159618.0,1005075732.0
2021-05-06,203.64,201.12,205.05,200.61,9626820.0,193348418.0,1005075732.0
2021-05-07,202.02,199.6,202.63,199.1,9643934.0,192220132.0,1005075732.0
2021-05-10,199.91,201.12,205.65,197.79,12674407.0,254219387.0,1005075732.0
2021-05-11,200.61,201.32,202.33,200.01,7333539.0,146201672.0,1005075732.0
2021-05-12,204.24,203.84,204.24,201.72,7305558.0,146881398.0,1005075732.0
2021-05-13,202.53,201.42,203.84,200.91,5422831.0,108815168.0,1005075732.0
2021-05-14,202.12,203.64,204.14,200.71,6074735.0,122213647.0,1005075732.0
2021-05-17,203.64,202.33,204.64,201.12,7287020.0,146623501.0,1005075732.0
2021-05-18,202.43,202.43,203.23,201.32,3717145.0,74661275.0,1005075732.0
