date,open,close,high,low,volume,amount,code,name
2020-05-14,64.63,64.05,64.63,63.95,434471,697911216.0,601166,兴业银行
2020-05-15,64.37,64.15,64.47,64.02,294673,473500480.0,601166,兴业银行
2020-05-18,64.08,64.08,64.47,63.76,373443,598848256.0,601166,兴业银行
2020-05-19,64.79,64.37,64.99,64.28,363097,586689072.0,601166,兴业银行
2020-05-20,64.37,64.63,64.76,64.08,401388,648280624.0,601166,兴业银行
2020-05-21,64.76,64.34,65.09,64.28,404336,656129312.0,601166,兴业银行
2020-05-22,64.24,63.27,64.41,63.17,644871,1027372864.0,601166,兴业银行
2020-05-25,63.82,63.47,63.82,62.95,326550,515389760.0,601166,兴业银行
2020-05-26,63.66,63.53,63.69,63.34,310659,492449728.0,601166,兴业银行
2020-05-27,63.66,63.82,64.28,63.5,327880,523732400.0,601166,兴业银行
2020-05-28,63.95,64.47,64.92,63.92,530129,856747280.0,601166,兴业银行
2020-05-29,64.15,64.31,64.34,63.89,457094,732841664.0,601166,兴业银行
2020-06-01,64.47,64.86,64.96,64.34,673009,1093472544.0,601166,兴业银行
2020-06-02,64.63,65.25,65.41,64.63,566745,925109824.0,601166,兴业银行
2020-06-03,65.57,65.05,66.32,65.05,700461,1155964928.0,601166,兴业银行
2020-06-04,65.34,64.79,65.41,64.73,404547,659114224.0,601166,兴业银行
2020-06-05,64.96,64.66,64.99,64.41,413355,669073088.0,601166,兴业银行
2020-06-08,64.73,64.47,65.12,64.41,674493,1093345008.0,601166,兴业银行
2020-06-09,64.53,64.79,64.86,64.34,533387,864213472.0,601166,兴业银行
2020-06-10,64.79,64.05,64.79,63.98,708812,1139326704.0,601166,兴业银行
2020-06-11,64.08,63.37,64.15,63.24,859129,1364964288.0,601166,兴业银行
2020-06-12,62.98,63.89,63.89,62.88,936449,1475626736.0,601166,兴业银行
2020-06-15,63.24,62.79,63.34,62.79,867764,1361883904.0,601166,兴业银行
2020-06-16,63.11,63.24,63.37,62.98,529171,832732544.0,601166,兴业银行
2020-06-17,63.14,63.14,63.24,62.95,459364,721960912.0,601166,兴业银行
2020-06-18,62.75,63.17,63.3,62.53,661199,1036353632.0,601166,兴业银行
2020-06-19,63.17,63.24,63.3,62.85,884484,1390518384.0,601166,兴业银行
2020-06-22,63.14,62.95,63.3,62.88,717428,1127359072.0,601166,兴业银行
2020-06-23,62.91,62.66,62.98,62.62,585168,914205616.0,601166,兴业银行
2020-06-24,62.91,63.47,63.56,62.82,866838,1366846576.0,601166,兴业银行
2020-06-29,63.69,63.3,64.02,63.11,830137,1315854736.0,601166,兴业银行
2020-06-30,63.56,63.27,63.66,63.11,533326,841812752.0,601166,兴业银行
2020-07-01,63.4,64.47,64.66,63.24,1115848,1786129232.0,601166,兴业银行
2020-07-02,64.31,65.77,65.77,64.18,1501595,2451708304.0,601166,兴业银行
2020-07-03,66.12,67.13,67.22,65.83,1661937,2796475536.0,601166,兴业银行
2020-07-06,67.81,72.51,72.63,67.81,3530793,6335827456.0,601166,兴业银行
2020-07-07,73.54,71.6,74.81,71.44,2803917,5262406656.0,601166,兴业银行
2020-07-08,71.86,72.51,73.28,71.37,2177524,4035493328.0,601166,兴业银行
2020-07-09,72.25,71.6,72.34,71.27,1859668,3413936544.0,601166,兴业银行
2020-07-10,71.27,69.17,71.44,68.91,2079910,3712178752.0,601166,兴业银行
2020-07-13,68.71,68.88,69.82,68.33,2073036,3635370128.0,601166,兴业银行
2020-07-14,68.91,68.36,69.17,67.81,1693897,2945634624.0,601166,兴业银行
2020-07-15,68.98,67.23,68.98,67.2,1702033,2792784576.0,601166,兴业银行
2020-07-16,67.49,66.84,68.33,66.78,1352206,2208955520.0,601166,兴业银行
2020-07-17,67.33,66.74,67.59,66.36,956755,1539261696.0,601166,兴业银行
2020-07-20,67.23,68.01,68.27,66.65,1434910,2343219296.0,601166,兴业银行
2020-07-21,68.11,67.59,68.11,67.33,799021,1306261328.0,601166,兴业银行
2020-07-22,67.62,67.36,68.23,67.2,1256329,2055780304.0,601166,兴业银行
2020-07-23,66.97,66.42,67.2,66.13,1160405,1859483424.0,601166,兴业银行
2020-07-24,66.29,65.35,66.39,65.16,1373554,2165850432.0,601166,兴业银行
2020-07-27,65.71,64.96,66.06,64.83,954702,1487909616.0,601166,兴业银行
2020-07-28,65.35,65.16,65.58,64.93,592290,925511904.0,601166,兴业银行
2020-07-29,65.16,65.84,66.06,64.99,861668,1357483344.0,601166,兴业银行
2020-07-30,65.84,65.32,65.97,65.32,617808,972397344.0,601166,兴业银行
2020-07-31,65.48,65.35,66.13,65.06,982287,1543281520.0,601166,兴业银行
2020-08-03,65.71,65.71,65.9,65.32,1058477,1663761168.0,601166,兴业银行
2020-08-04,65.87,66.97,67.46,65.71,1737947,2790872464.0,601166,兴业银行
2020-08-05,66.71,66.13,66.71,65.97,1075180,1711693584.0,601166,兴业银行
2020-08-06,66.29,66.39,66.71,65.61,890113,1413773392.0,601166,兴业银行
2020-08-07,66.06,65.58,66.45,65.38,1060592,1674231168.0,601166,兴业银行
2020-08-10,65.61,65.9,66.16,65.32,1081852,1713128240.0,601166,兴业银行
2020-08-11,65.84,65.93,67.07,65.77,1610332,2579271248.0,601166,兴业银行
2020-08-12,66.03,66.49,66.52,65.84,989057,1574400000.0,601166,兴业银行
2020-08-13,66.84,66.26,66.87,66.16,822147,1313946464.0,601166,兴业银行
2020-08-14,66.39,66.78,66.81,66.03,965519,1544692352.0,601166,兴业银行
2020-08-17,66.81,68.07,68.75,66.74,2570457,4222896704.0,601166,兴业银行
2020-08-18,67.78,67.3,68.01,66.97,1388627,2262242736.0,601166,兴业银行
2020-08-19,67.1,66.58,67.3,66.52,1157401,1867711120.0,601166,兴业银行
2020-08-20,66.42,66.1,66.45,65.84,935038,1484950960.0,601166,兴业银行
2020-08-21,66.29,66.26,66.36,66.0,670744,1066512912.0,601166,兴业银行
2020-08-24,66.29,65.97,66.42,65.9,755297,1199762288.0,601166,兴业银行
2020-08-25,66.06,66.03,66.29,65.84,550890,874086576.0,601166,兴业银行
2020-08-26,66.0,65.51,66.06,65.45,756227,1192350288.0,601166,兴业银行
2020-08-27,65.51,65.51,65.61,65.16,660879,1034516336.0,601166,兴业银行
2020-08-28,65.45,66.19,66.26,65.22,977897,1548459632.0,601166,兴业银行
2020-08-31,67.36,66.97,68.49,66.97,3419813,5604035840.0,601166,兴业银行
2020-09-01,66.94,67.59,68.2,66.68,1417923,2320812256.0,601166,兴业银行
2020-09-02,67.65,67.49,67.91,66.94,1109405,1810873104.0,601166,兴业银行
2020-09-03,67.62,67.36,68.14,67.13,886646,1448329840.0,601166,兴业银行
2020-09-04,66.97,66.84,67.36,66.61,762875,1231073424.0,601166,兴业银行
2020-09-07,66.74,67.07,67.68,66.74,929042,1508728256.0,601166,兴业银行
2020-09-08,67.42,68.11,68.43,67.42,1449728,2392958912.0,601166,兴业银行
2020-09-09,67.75,67.49,68.4,67.42,988617,1627750240.0,601166,兴业银行
2020-09-10,67.78,67.23,67.94,67.07,877241,1428944512.0,601166,兴业银行
2020-09-11,67.17,66.87,67.39,66.65,661584,1067014720.0,601166,兴业银行
2020-09-14,66.97,66.84,67.17,66.55,609369,979990368.0,601166,兴业银行
2020-09-15,66.71,66.74,67.13,66.49,528700,851702400.0,601166,兴业银行
2020-09-16,66.78,66.91,67.17,66.61,573369,925046464.0,601166,兴业银行
2020-09-17,66.91,66.39,67.07,66.36,733661,1178769680.0,601166,兴业银行
2020-09-18,66.52,67.75,67.75,66.26,1360339,2208129712.0,601166,兴业银行
2020-09-21,67.65,67.88,68.17,67.52,1041815,1712521792.0,601166,兴业银行
2020-09-22,67.62,67.26,67.98,67.17,670871,1095676800.0,601166,兴业银行
2020-09-23,67.39,66.94,67.49,66.87,529181,857118976.0,601166,兴业银行
2020-09-24,66.78,66.32,66.91,66.23,832834,1334418528.0,601166,兴业银行
2020-09-25,66.45,66.29,66.61,66.13,535550,855503568.0,601166,兴业银行
2020-09-28,66.39,66.42,66.61,66.19,364503,582537264.0,601166,兴业银行
2020-09-29,66.58,66.13,66.71,66.13,581714,930501856.0,601166,兴业银行
2020-09-30,66.74,66.87,67.39,66.45,1065415,1723129680.0,601166,兴业银行
2020-10-09,67.59,67.0,67.85,66.97,1006763,1639506768.0,601166,兴业银行
2020-10-12,67.26,68.85,68.95,67.0,2355142,3902520688.0,601166,兴业银行
2020-10-13,68.72,68.95,69.27,68.43,1186945,1993150384.0,601166,兴业银行
2020-10-14,69.34,68.88,69.34,68.49,766006,1280489664.0,601166,兴业银行
2020-10-15,68.59,69.73,70.66,68.59,1989348,3396079520.0,601166,兴业银行
2020-10-16,69.73,71.77,72.28,69.66,2398885,4201590032.0,601166,兴业银行
2020-10-19,72.77,71.86,74.07,71.77,2401308,4336651520.0,601166,兴业银行
2020-10-20,72.22,72.28,72.54,71.38,1165416,2061971328.0,601166,兴业银行
2020-10-21,72.28,73.48,73.58,71.86,1491873,2688070176.0,601166,兴业银行
2020-10-22,73.97,73.65,74.84,73.0,1206897,2201217520.0,601166,兴业银行
2020-10-23,73.55,73.97,75.36,73.26,1468439,2716365248.0,601166,兴业银行
2020-10-26,74.1,72.22,74.39,71.96,1323426,2376045296.0,601166,兴业银行
2020-10-27,72.25,72.28,72.77,71.64,755282,1344413616.0,601166,兴业银行
2020-10-28,72.32,71.38,72.93,71.09,984732,1734529280.0,601166,兴业银行
2020-10-29,70.83,72.28,72.93,70.76,1053634,1868752240.0,601166,兴业银行
2020-10-30,72.61,72.28,73.68,71.67,1261000,2261663280.0,601166,兴业银行
2020-11-02,72.61,72.28,73.16,71.6,1001614,1783254368.0,601166,兴业银行
2020-11-03,73.09,72.64,74.39,72.54,1223376,2221471328.0,601166,兴业银行
2020-11-04,73.58,74.07,74.39,73.09,1099993,2011278848.0,601166,兴业银行
2020-11-05,74.71,73.52,74.81,73.22,891051,1627972992.0,601166,兴业银行
2020-11-06,73.26,72.9,73.29,71.93,910569,1632099808.0,601166,兴业银行
2020-11-09,73.48,72.9,73.87,72.64,1016281,1840570432.0,601166,兴业银行
2020-11-10,73.84,74.75,75.4,73.78,1732314,3213887968.0,601166,兴业银行
2020-11-11,74.62,75.14,75.62,74.29,1177252,2195719952.0,601166,兴业银行
2020-11-12,74.84,74.52,75.14,74.39,616191,1143298912.0,601166,兴业银行
2020-11-13,73.9,72.19,73.9,71.83,1627575,2900657728.0,601166,兴业银行
2020-11-16,72.48,71.86,72.54,71.64,982154,1736633824.0,601166,兴业银行
2020-11-17,72.06,72.64,72.93,71.7,781428,1389703008.0,601166,兴业银行
2020-11-18,73.0,76.82,77.4,72.97,3218567,6078248448.0,601166,兴业银行
2020-11-19,76.76,77.24,77.63,76.33,1777967,3426637376.0,601166,兴业银行
2020-11-20,75.69,76.24,76.85,75.49,1301072,2466595504.0,601166,兴业银行
2020-11-23,76.17,79.22,79.48,76.11,2345567,4627737600.0,601166,兴业银行
2020-11-24,79.22,79.67,80.22,78.86,1347492,2702346416.0,601166,兴业银行
2020-11-25,80.38,78.64,80.55,78.31,991664,1979353872.0,601166,兴业银行
2020-11-26,79.15,80.74,80.77,78.76,1475407,2986099568.0,601166,兴业银行
2020-11-27,80.94,81.39,81.52,80.29,1300352,2660671168.0,601166,兴业银行
2020-11-30,82.3,82.72,86.12,82.3,2870629,6192211200.0,601166,兴业银行
2020-12-01,83.5,84.6,85.21,82.65,1604940,3442583568.0,601166,兴业银行
2020-12-02,84.14,83.62,84.89,82.72,1140892,2441611472.0,601166,兴业银行
2020-12-03,83.72,83.43,84.63,82.81,805592,1715193248.0,601166,兴业银行
2020-12-04,83.27,83.04,83.33,81.68,1035196,2165997056.0,601166,兴业银行
2020-12-07,83.04,81.03,83.4,79.87,1407522,2890639024.0,601166,兴业银行
2020-12-08,81.03,80.26,81.97,80.06,1068335,2182446224.0,601166,兴业银行
2020-12-09,80.9,80.87,82.04,80.71,1020506,2099409888.0,601166,兴业银行
2020-12-10,80.81,80.32,81.45,79.7,797463,1618486416.0,601166,兴业银行
2020-12-11,80.81,79.8,81.42,79.51,1026901,2086930992.0,601166,兴业银行
2020-12-14,80.97,81.13,81.55,80.16,983055,2016112624.0,601166,兴业银行
2020-12-15,81.07,79.67,81.07,78.15,1244570,2480644640.0,601166,兴业银行
2020-12-16,79.93,80.77,81.36,79.74,825708,1679319888.0,601166,兴业银行
2020-12-17,81.1,81.91,81.97,79.22,1106911,2260368752.0,601166,兴业银行
2020-12-18,81.45,80.9,81.97,80.0,972564,1987000160.0,601166,兴业银行
2020-12-21,80.71,79.87,80.71,79.25,903275,1820492176.0,601166,兴业银行
2020-12-22,79.9,78.8,80.74,78.57,1026230,2063149408.0,601166,兴业银行
2020-12-23,78.73,78.83,79.48,77.7,814303,1605705392.0,601166,兴业银行
2020-12-24,79.41,79.96,80.61,79.09,839926,1700779808.0,601166,兴业银行
2020-12-25,80.22,80.09,80.58,78.38,603177,1207344784.0,601166,兴业银行
2020-12-28,79.61,81.0,81.65,79.41,1015795,2071643248.0,601166,兴业银行
2020-12-29,81.16,81.45,82.36,81.1,1079405,2237868800.0,601166,兴业银行
2020-12-30,81.23,82.33,82.33,80.87,857494,1779519376.0,601166,兴业银行
2020-12-31,82.56,82.23,83.46,81.42,1138444,2379514352.0,601166,兴业银行
2021-01-04,80.38,78.28,80.38,77.99,2426799,4784660480.0,601166,兴业银行
2021-01-05,77.86,75.72,77.92,75.01,2349601,4439476480.0,601166,兴业银行
2021-01-06,75.75,78.54,78.54,75.69,1742790,3366063024.0,601166,兴业银行
2021-01-07,78.76,79.74,80.06,78.44,1411008,2816919056.0,601166,兴业银行
2021-01-08,80.32,80.45,81.0,79.35,1233989,2499447232.0,601166,兴业银行
2021-01-11,81.29,81.07,82.56,80.9,1604724,3326797792.0,601166,兴业银行
2021-01-12,81.58,82.17,82.43,80.87,1306929,2713111520.0,601166,兴业银行
2021-01-13,81.88,82.98,83.43,81.62,1458836,3072995328.0,601166,兴业银行
2021-01-14,83.14,83.79,84.89,83.07,1512567,3240779408.0,601166,兴业银行
2021-01-15,87.51,88.19,90.27,86.8,3635738,8285966080.0,601166,兴业银行
2021-01-18,88.16,93.05,93.6,87.87,2886877,6822132480.0,601166,兴业银行
2021-01-19,92.05,91.98,93.15,90.59,1483284,3534847264.0,601166,兴业银行
2021-01-20,91.98,89.85,93.12,89.39,1321459,3114730720.0,601166,兴业银行
2021-01-21,90.59,90.46,91.72,89.85,1111980,2615377664.0,601166,兴业银行
2021-01-22,90.2,88.91,90.2,87.22,1481975,3373572880.0,601166,兴业银行
2021-01-25,88.61,88.84,89.59,86.74,1121384,2544647328.0,601166,兴业银行
2021-01-26,89.0,88.65,90.01,88.23,843215,1941903568.0,601166,兴业银行
2021-01-27,89.1,90.59,91.89,89.0,1213443,2850648256.0,601166,兴业银行
2021-01-28,89.52,89.78,90.3,87.8,1115353,2562094720.0,601166,兴业银行
2021-01-29,90.75,89.46,91.4,88.45,1038814,2417300048.0,601166,兴业银行
2021-02-01,89.07,92.6,93.34,88.23,1273320,3017248576.0,601166,兴业银行
2021-02-02,91.98,91.04,93.28,90.27,1244745,2956139360.0,601166,兴业银行
2021-02-03,91.14,94.61,95.58,90.46,1541764,3765671104.0,601166,兴业银行
2021-02-04,93.83,94.87,96.65,93.47,1192747,2963142384.0,601166,兴业银行
2021-02-05,95.71,98.08,98.63,94.96,1394889,3559677392.0,601166,兴业银行
2021-02-08,97.88,101.28,102.25,96.71,1537818,4063948944.0,601166,兴业银行
2021-02-09,101.02,101.48,102.09,98.89,1197791,3166722656.0,601166,兴业银行
2021-02-10,101.9,100.93,103.87,97.78,1439326,3815054048.0,601166,兴业银行
2021-02-18,101.77,104.46,105.56,101.77,1419728,3900913248.0,601166,兴业银行
2021-02-19,104.04,101.28,105.3,100.57,1198817,3251192832.0,601166,兴业银行
2021-02-22,100.47,98.24,100.8,97.49,1574477,4092877296.0,601166,兴业银行
2021-02-23,98.24,100.18,101.74,98.24,1193116,3152547152.0,601166,兴业银行
2021-02-24,99.27,97.91,99.82,97.27,1071382,2771100400.0,601166,兴业银行
2021-02-25,99.01,99.53,101.02,97.91,929485,2442522336.0,601166,兴业银行
2021-02-26,98.2,94.58,99.57,93.64,1870095,4682196992.0,601166,兴业银行
2021-03-01,95.61,95.32,96.52,94.58,1158279,2894793216.0,601166,兴业银行
2021-03-02,95.97,95.19,96.75,93.44,1097229,2724085792.0,601166,兴业银行
2021-03-03,95.84,98.76,99.27,95.52,1483367,3825786384.0,601166,兴业银行
2021-03-04,97.85,96.58,99.18,95.68,1022209,2607849328.0,601166,兴业银行
2021-03-05,95.52,94.96,96.42,92.86,1086198,2678406752.0,601166,兴业银行
2021-03-08,95.16,91.63,95.52,91.47,1155838,2797687664.0,601166,兴业银行
2021-03-09,91.63,89.81,92.79,89.29,1160973,2735499472.0,601166,兴业银行
2021-03-10,90.75,88.78,90.75,88.03,1078694,2469667072.0,601166,兴业银行
2021-03-11,90.36,91.69,93.38,90.04,1209806,2884697648.0,601166,兴业银行
2021-03-12,92.31,92.11,93.22,91.6,803722,1926366608.0,601166,兴业银行
2021-03-15,92.37,92.66,94.96,92.05,1073511,2611031616.0,601166,兴业银行
2021-03-16,93.22,94.35,95.87,92.76,899350,2218232480.0,601166,兴业银行
2021-03-17,94.12,92.31,94.87,91.82,797934,1932468448.0,601166,兴业银行
2021-03-18,92.57,91.92,93.38,91.4,773567,1852837344.0,601166,兴业银行
2021-03-19,92.05,89.85,92.44,89.33,879628,2065539024.0,601166,兴业银行
2021-03-22,90.72,91.17,92.6,90.23,957477,2271512336.0,601166,兴业银行
2021-03-23,90.91,90.3,91.89,89.39,599815,1400215296.0,601166,兴业银行
2021-03-24,90.3,87.71,90.56,87.51,1077260,2450353520.0,601166,兴业银行
2021-03-25,89.1,88.19,89.42,87.8,601452,1370920160.0,601166,兴业银行
2021-03-26,88.94,89.88,90.27,88.23,716712,1652849552.0,601166,兴业银行
2021-03-29,89.81,89.75,90.53,88.58,676233,1562292512.0,601166,兴业银行
2021-03-30,90.04,89.85,90.59,89.17,601418,1393941744.0,601166,兴业银行
2021-03-31,90.59,92.66,93.73,89.85,1398036,3332731392.0,601166,兴业银行
2021-04-01,93.18,92.6,93.34,91.98,504765,1213117632.0,601166,兴业银行
2021-04-02,92.99,90.36,93.02,89.49,858360,2014006112.0,601166,兴业银行
2021-04-06,90.72,91.4,91.63,90.33,491674,1158475952.0,601166,兴业银行
2021-04-07,91.34,90.1,91.53,89.33,519267,1211445568.0,601166,兴业银行
2021-04-08,89.94,90.04,90.56,89.29,394648,917247424.0,601166,兴业银行
2021-04-09,90.3,89.91,90.82,89.52,461099,1072912784.0,601166,兴业银行
2021-04-12,89.29,88.55,89.88,88.23,656059,1502236992.0,601166,兴业银行
2021-04-13,89.2,87.77,89.42,86.86,717822,1622980400.0,601166,兴业银行
2021-04-14,88.1,84.89,88.1,84.69,1648136,3611952672.0,601166,兴业银行
2021-04-15,85.21,82.17,85.21,80.87,2981366,6202455808.0,601166,兴业银行
2021-04-16,82.49,82.3,82.52,81.23,1120636,2328418544.0,601166,兴业银行
2021-04-19,82.33,82.75,83.01,80.94,1457515,3040595536.0,601166,兴业银行
2021-04-20,82.65,83.72,84.95,82.46,1255718,2677980880.0,601166,兴业银行
2021-04-21,83.85,85.89,86.61,83.85,1392892,3050938016.0,601166,兴业银行
2021-04-22,86.05,84.63,86.38,83.95,918508,1992372560.0,601166,兴业银行
2021-04-23,84.31,85.47,85.7,83.95,587269,1279493120.0,601166,兴业银行
2021-04-26,86.41,84.43,87.16,84.24,911810,1998388064.0,601166,兴业银行
2021-04-27,84.27,85.05,85.63,84.08,523660,1137363856.0,601166,兴业银行
2021-04-28,85.12,84.27,85.37,83.2,881318,1887833920.0,601166,兴业银行
2021-04-29,84.34,86.57,86.61,84.27,1048133,2308394816.0,601166,兴业银行
2021-04-30,87.51,85.05,87.51,84.43,1234070,2716006480.0,601166,兴业银行
2021-05-06,84.43,86.74,87.67,84.43,1021380,2274865088.0,601166,兴业银行
2021-05-07,87.48,88.0,89.29,87.19,1294224,2946696432.0,601166,兴业银行
2021-05-10,88.1,85.89,88.1,85.37,981415,2165483776.0,601166,兴业银行
2021-05-11,85.57,87.03,87.87,85.5,1000902,2236506560.0,601166,兴业银行
2021-05-12,86.9,87.64,90.27,86.7,1475974,3371603760.0,601166,兴业银行
2021-05-13,87.55,87.77,88.68,87.45,801825,1816711616.0,601166,兴业银行
2021-05-14,88.19,89.04,89.23,86.96,968005,2198877456.0,601166,兴业银行
2021-05-17,88.71,88.52,90.4,87.64,1124306,2581340400.0,601166,兴业银行
