date,open,close,high,low,volume,amount,code,name
2020-08-07,2377.56,2312.01,2396.66,2276.42,188746,2109676432.0,000568,泸州老窖
2020-08-10,2325.12,2328.86,2341.04,2275.48,101291,1126482080.0,000568,泸州老窖
2020-08-11,2349.46,2346.84,2392.92,2330.74,100708,1147950768.0,000568,泸州老窖
2020-08-12,2344.78,2310.13,2353.96,2275.48,89967,995644176.0,000568,泸州老窖
2020-08-13,2330.74,2315.38,2349.09,2295.15,70905,792081680.0,000568,泸州老窖
2020-08-14,2330.74,2435.43,2443.11,2310.13,187517,2169435328.0,000568,泸州老窖
2020-08-17,2480.57,2553.61,2563.72,2478.32,228555,2806963520.0,000568,泸州老窖
2020-08-18,2544.06,2586.57,2630.4,2525.33,145354,1822961856.0,000568,泸州老窖
2020-08-19,2586.39,2627.96,2695.95,2565.03,189941,2454475488.0,000568,泸州老窖
2020-08-20,2622.91,2580.95,2622.91,2535.26,118019,1478639760.0,000568,泸州老窖
2020-08-21,2611.67,2627.78,2674.6,2593.88,100120,1282198832.0,000568,泸州老窖
2020-08-24,2653.62,2661.3,2688.27,2600.81,104918,1341276816.0,000568,泸州老窖
2020-08-25,2678.91,2854.4,2872.94,2677.97,189865,2592306368.0,000568,泸州老窖
2020-08-26,2854.58,2851.21,2884.93,2798.77,192775,2653631536.0,000568,泸州老窖
2020-08-27,2842.04,2931.37,2931.75,2820.87,135182,1893430992.0,000568,泸州老窖
2020-08-28,2962.46,3100.12,3165.49,2909.27,249875,3709824528.0,000568,泸州老窖
2020-08-31,3120.91,3062.85,3182.34,3053.86,178738,2720569904.0,000568,泸州老窖
2020-09-01,3010.41,3030.45,3041.69,2913.02,192345,2791262160.0,000568,泸州老窖
2020-09-02,3035.51,3017.9,3063.79,2980.44,114419,1679346256.0,000568,泸州老窖
2020-09-03,3016.03,3081.77,3135.33,2999.17,170352,2566440368.0,000568,泸州老窖
2020-09-04,3010.41,3116.79,3119.04,2942.42,144429,2128322496.0,000568,泸州老窖
2020-09-07,3108.18,3109.67,3202.94,3044.12,180445,2766991728.0,000568,泸州老窖
2020-09-08,3109.49,2915.64,3126.53,2866.38,221978,3169807088.0,000568,泸州老窖
2020-09-09,2819.37,2855.15,2936.99,2783.04,127803,1778906208.0,000568,泸州老窖
2020-09-10,2913.02,2914.52,2977.63,2903.65,118498,1690981840.0,000568,泸州老窖
2020-09-11,2903.65,2997.3,3004.42,2885.49,124005,1780244800.0,000568,泸州老窖
2020-09-14,3016.03,3005.54,3044.12,2950.48,112204,1641405040.0,000568,泸州老窖
2020-09-15,2999.17,3001.23,3015.84,2965.46,65549,956306384.0,000568,泸州老窖
2020-09-16,2998.8,2950.1,3043.75,2941.11,79704,1154021488.0,000568,泸州老窖
2020-09-17,2914.89,2884.93,2937.37,2812.07,149988,2087169760.0,000568,泸州老窖
2020-09-18,2870.5,2925.57,2928.0,2848.22,92703,1300664768.0,000568,泸州老窖
2020-09-21,2913.02,2894.29,2921.45,2872.94,61703,867316080.0,000568,泸州老窖
2020-09-22,2864.32,2883.61,2925.01,2857.02,57956,814183616.0,000568,泸州老窖
2020-09-23,2810.01,2878.18,2894.1,2760.0,115514,1590902704.0,000568,泸州老窖
2020-09-24,2883.05,2842.22,2907.96,2839.98,56949,791958032.0,000568,泸州老窖
2020-09-25,2856.83,2863.95,2909.84,2849.53,53671,749939744.0,000568,泸州老窖
2020-09-28,2903.65,2966.58,3006.66,2884.93,123085,1777367680.0,000568,泸州老窖
2020-09-29,2996.36,2959.84,3001.05,2924.26,75808,1091190576.0,000568,泸州老窖
2020-09-30,3015.84,2951.41,3015.84,2931.75,74209,1070197824.0,000568,泸州老窖
2020-10-09,2974.82,2989.81,3025.39,2939.99,88247,1283376128.0,000568,泸州老窖
2020-10-12,2990.18,3105.74,3128.96,2990.0,141530,2136058592.0,000568,泸州老窖
2020-10-13,3105.74,3118.1,3161.74,3073.71,115849,1774698768.0,000568,泸州老窖
2020-10-14,3109.67,3085.33,3155.75,3066.41,94365,1431349472.0,000568,泸州老窖
2020-10-15,3087.95,3104.05,3147.13,3085.7,62774,954764448.0,000568,泸州老窖
2020-10-16,3101.62,3069.97,3120.54,3044.12,59468,893831744.0,000568,泸州老窖
2020-10-19,3076.15,3072.22,3124.66,3053.86,56360,850067856.0,000568,泸州老窖
2020-10-20,3060.98,3205.0,3214.18,3055.92,143136,2220129328.0,000568,泸州老窖
2020-10-21,3199.2,3220.17,3240.78,3185.53,97142,1531108800.0,000568,泸州老窖
2020-10-22,3227.67,3296.96,3332.55,3163.43,143307,2292322160.0,000568,泸州老窖
2020-10-23,3279.36,3177.1,3315.32,3128.78,133040,2098804528.0,000568,泸州老窖
2020-10-26,3073.34,3175.41,3176.16,3016.22,94800,1445325632.0,000568,泸州老窖
2020-10-27,3169.98,3182.72,3227.67,3152.0,73010,1138359552.0,000568,泸州老窖
2020-10-28,3178.78,3310.07,3334.42,3168.11,124985,2012278368.0,000568,泸州老窖
2020-10-29,3448.67,3614.79,3614.79,3429.19,228567,4035633568.0,000568,泸州老窖
2020-10-30,3542.5,3493.62,3570.78,3447.17,212869,3684657360.0,000568,泸州老窖
2020-11-02,3519.65,3594.75,3623.78,3495.49,161500,2846013328.0,000568,泸州老窖
2020-11-03,3594.75,3679.6,3686.34,3578.83,142481,2558190304.0,000568,泸州老窖
2020-11-04,3667.8,3700.39,3720.24,3639.52,78849,1440218304.0,000568,泸州老窖
2020-11-05,3737.09,3697.01,3753.2,3665.74,107778,1981915632.0,000568,泸州老窖
2020-11-06,3679.03,3686.53,3694.02,3617.23,106629,1929476016.0,000568,泸州老窖
2020-11-09,3695.7,3745.52,3758.63,3662.55,110411,2037415248.0,000568,泸州老窖
2020-11-10,3746.08,3811.07,3867.82,3709.19,108860,2056055712.0,000568,泸州老窖
2020-11-11,3798.9,3834.49,3921.76,3784.85,127717,2455961328.0,000568,泸州老窖
2020-11-12,3821.38,3860.89,3905.66,3785.6,92088,1762895856.0,000568,泸州老窖
2020-11-13,3803.58,3759.38,3830.93,3638.77,134798,2511258464.0,000568,泸州老窖
2020-11-16,3768.93,3970.65,3970.65,3765.19,150086,2911358960.0,000568,泸州老窖
2020-11-17,3961.84,3952.48,4023.46,3859.02,155128,3058210656.0,000568,泸州老窖
2020-11-18,3952.67,3849.47,3969.33,3767.06,147420,2828979824.0,000568,泸州老窖
2020-11-19,3784.85,3852.47,3877.56,3747.4,90013,1714647376.0,000568,泸州老窖
2020-11-20,3871.57,3899.1,3980.38,3840.1,83399,1626273712.0,000568,泸州老窖
2020-11-23,3936.18,3968.58,4018.03,3916.89,98661,1957944080.0,000568,泸州老窖
2020-11-24,3971.21,3985.63,3998.93,3900.22,68684,1353802880.0,000568,泸州老窖
2020-11-25,3993.31,3863.52,3995.74,3858.83,96557,1871224864.0,000568,泸州老窖
2020-11-26,3840.1,3872.88,3904.16,3746.65,99326,1898444640.0,000568,泸州老窖
2020-11-27,3872.88,3875.69,3896.1,3821.38,72614,1397210352.0,000568,泸州老窖
2020-11-30,3871.94,3696.45,3873.82,3665.55,193130,3573186896.0,000568,泸州老窖
2020-12-01,3709.0,3714.06,3740.84,3671.54,129516,2379129504.0,000568,泸州老窖
2020-12-02,3727.73,3707.32,3733.54,3671.54,90171,1652281408.0,000568,泸州老窖
2020-12-03,3733.16,3753.58,3770.43,3700.57,87541,1622940608.0,000568,泸州老窖
2020-12-04,3746.46,3836.36,3877.0,3738.59,121558,2315888320.0,000568,泸州老窖
2020-12-07,3836.92,3835.98,3939.55,3823.25,126959,2455493936.0,000568,泸州老窖
2020-12-08,3858.83,3856.02,3889.36,3813.88,97954,1882026752.0,000568,泸州老窖
2020-12-09,3867.64,3821.56,3900.97,3811.64,86489,1651998640.0,000568,泸州老窖
2020-12-10,3802.65,3834.49,3875.5,3787.85,88818,1692812400.0,000568,泸州老窖
2020-12-11,3834.49,3849.47,3906.97,3802.65,93392,1788738304.0,000568,泸州老窖
2020-12-14,3859.21,3970.27,3971.21,3837.29,123744,2423301664.0,000568,泸州老窖
2020-12-15,3924.76,3890.86,3925.7,3752.45,232504,4437597184.0,000568,泸州老窖
2020-12-16,3896.48,3975.33,4001.17,3896.29,184559,3648541104.0,000568,泸州老窖
2020-12-17,4027.21,4098.56,4161.31,3991.81,179174,3652006432.0,000568,泸州老窖
2020-12-18,4098.56,4095.38,4233.41,4055.86,192300,3992411840.0,000568,泸州老窖
2020-12-21,4107.37,4263.38,4269.37,4066.35,150232,3159837920.0,000568,泸州老窖
2020-12-22,4245.77,4291.47,4373.51,4240.16,123978,2682152352.0,000568,泸州老窖
2020-12-23,4326.87,4309.27,4434.75,4139.77,186459,4020415536.0,000568,泸州老窖
2020-12-24,4242.96,4270.87,4355.15,4135.65,126611,2699651040.0,000568,泸州老窖
2020-12-25,4252.14,4250.27,4289.6,4186.59,83802,1781089200.0,000568,泸州老窖
2020-12-28,4265.25,4473.71,4534.01,4265.25,160795,3578931824.0,000568,泸州老窖
2020-12-29,4487.75,4403.85,4508.73,4338.3,141990,3142682944.0,000568,泸州老窖
2020-12-30,4403.66,4475.02,4528.96,4403.66,104455,2345753456.0,000568,泸州老窖
2020-12-31,4459.66,4498.62,4542.44,4430.44,122596,2763455552.0,000568,泸州老窖
2021-01-04,4533.08,4773.74,4830.49,4533.08,154335,3669628528.0,000568,泸州老窖
2021-01-05,4773.74,5100.56,5103.75,4744.71,156409,3914144976.0,000568,泸州老窖
2021-01-06,5113.68,5175.48,5287.67,4946.99,173947,4518171136.0,000568,泸州老窖
2021-01-07,5166.3,5226.05,5227.55,5002.8,149606,3882804112.0,000568,泸州老窖
2021-01-08,5217.43,5047.56,5263.51,4973.39,178894,4607199488.0,000568,泸州老窖
2021-01-11,5034.08,4887.05,5043.44,4720.37,190568,4719071232.0,000568,泸州老窖
2021-01-12,4807.64,5175.48,5188.59,4790.6,170498,4373373184.0,000568,泸州老窖
2021-01-13,5192.34,5248.52,5309.02,5113.49,166067,4394991616.0,000568,泸州老窖
2021-01-14,5188.78,5094.57,5252.08,5003.17,135785,3523821264.0,000568,泸州老窖
2021-01-15,4982.57,4823.38,4982.57,4634.96,306728,7394308864.0,000568,泸州老窖
2021-01-18,4760.26,4608.18,4789.1,4529.33,241308,5628705024.0,000568,泸州老窖
2021-01-19,4682.91,4568.1,4794.35,4506.86,188496,4410573056.0,000568,泸州老窖
2021-01-20,4522.21,4551.81,4607.99,4364.52,198201,4494726656.0,000568,泸州老窖
2021-01-21,4529.33,4735.16,4773.56,4523.71,189020,4450523904.0,000568,泸州老窖
2021-01-22,4729.54,4740.78,4783.11,4636.65,127122,3025040288.0,000568,泸州老窖
2021-01-25,4740.78,5188.59,5188.59,4739.1,239183,6109499392.0,000568,泸州老窖
2021-01-26,5205.26,5194.02,5254.14,5098.5,161879,4263858128.0,000568,泸州老窖
2021-01-27,5098.88,5020.03,5150.01,4801.46,186295,4701857792.0,000568,泸州老窖
2021-01-28,4907.28,4945.11,5057.3,4862.33,132784,3328071264.0,000568,泸州老窖
2021-01-29,5020.03,5089.33,5262.2,5020.03,160258,4174569536.0,000568,泸州老窖
2021-02-01,5093.26,5043.44,5206.38,5007.86,117868,3050204592.0,000568,泸州老窖
2021-02-02,5052.62,5491.63,5506.98,5052.43,228420,6178093056.0,000568,泸州老窖
2021-02-03,5450.61,5488.25,5538.45,5414.84,139759,3896260800.0,000568,泸州老窖
2021-02-04,5450.8,5489.38,5729.48,5424.2,177016,5013852416.0,000568,泸州老窖
2021-02-05,5492.0,5652.88,5822.57,5450.8,171661,4948264192.0,000568,泸州老窖
2021-02-08,5713.0,5703.64,5854.97,5506.98,134744,3905771216.0,000568,泸州老窖
2021-02-09,5730.8,5845.98,5859.28,5669.18,104250,3082766672.0,000568,泸州老窖
2021-02-10,5837.74,6143.58,6228.05,5827.44,174464,5409428224.0,000568,泸州老窖
2021-02-18,6349.6,5739.22,6399.61,5722.37,236514,7192593152.0,000568,泸州老窖
2021-02-19,5713.0,5844.29,5919.02,5469.53,181747,5297220864.0,000568,泸州老窖
2021-02-22,5713.0,5345.35,5750.46,5319.69,248742,6932055040.0,000568,泸州老窖
2021-02-23,5226.05,5403.23,5449.49,5179.23,155686,4241905808.0,000568,泸州老窖
2021-02-24,5402.1,4889.11,5402.1,4889.11,272696,6890041344.0,000568,泸州老窖
2021-02-25,4909.53,4817.2,5018.53,4720.55,197517,4822339840.0,000568,泸州老窖
2021-02-26,4667.93,4668.11,4814.01,4420.14,249916,5821867264.0,000568,泸州老窖
2021-03-01,4776.74,4726.92,4841.73,4617.36,176187,4208813072.0,000568,泸州老窖
2021-03-02,4779.92,4514.16,4799.03,4458.16,220736,5102249472.0,000568,泸州老窖
2021-03-03,4480.07,4608.18,4628.97,4408.15,151465,3464897264.0,000568,泸州老窖
2021-03-04,4495.62,4280.24,4497.49,4235.66,226484,4929040384.0,000568,泸州老窖
2021-03-05,4158.68,4333.8,4439.43,4158.5,225371,4856252928.0,000568,泸州老窖
2021-03-08,4345.04,3926.63,4387.74,3926.63,283094,5796655616.0,000568,泸州老窖
2021-03-09,3858.83,3769.12,3956.22,3673.79,289986,5508978432.0,000568,泸州老窖
2021-03-10,3896.29,3931.69,3996.49,3840.1,237368,4637555968.0,000568,泸州老窖
2021-03-11,3930.94,4140.14,4252.14,3886.18,237108,4853324544.0,000568,泸州老窖
2021-03-12,4177.23,4208.88,4217.87,4048.93,175841,3665764560.0,000568,泸州老窖
2021-03-15,4158.5,3933.75,4234.16,3821.56,198429,3924974800.0,000568,泸州老窖
2021-03-16,3951.17,4027.21,4060.36,3894.42,134481,2673225472.0,000568,泸州老窖
2021-03-17,3986.56,4196.89,4231.17,3901.91,151806,3138541072.0,000568,泸州老窖
2021-03-18,4186.59,4364.52,4458.16,4184.16,155805,3407893920.0,000568,泸州老窖
2021-03-19,4235.47,4280.42,4362.27,4211.13,147995,3169662272.0,000568,泸州老窖
2021-03-22,4263.0,4311.89,4353.84,4158.5,107868,2306817168.0,000568,泸州老窖
2021-03-23,4295.03,4381.37,4382.31,4220.3,95728,2076480016.0,000568,泸州老窖
2021-03-24,4330.8,4287.54,4532.7,4250.46,155353,3429067920.0,000568,泸州老窖
2021-03-25,4195.95,4209.07,4289.6,4086.39,132244,2763583680.0,000568,泸州老窖
2021-03-26,4252.7,4475.2,4495.62,4252.7,148201,3267704192.0,000568,泸州老窖
