date,market_close,mkt_ret
2006-03-29,1065.29,0.008816454857099476
2006-03-30,1055.63,-0.009067953327262845
2006-03-31,1061.09,0.0051722667980256265
2006-04-03,1079.32,0.017180446521972703
2006-04-04,1089.37,0.009311418300411267
2006-04-05,1099.97,0.009730394631759731
2006-04-06,1103.24,0.0029728083493185675
2006-04-07,1103.15,-8.157789782814451e-05
2006-04-10,1117.91,0.013379866745229618
2006-04-11,1123.31,0.004830442522206546
2006-04-12,1117.07,-0.00555501152842941
2006-04-13,1093.93,-0.02071490595933989
2006-04-14,1118.61,0.022560858555848995
2006-04-17,1124.41,0.00518500639186148
2006-04-18,1131.28,0.006109870954544849
2006-04-19,1138.24,0.006152323032317497
2006-04-20,1134.38,-0.003391200449817222
2006-04-21,1149.16,0.013029143673195964
2006-04-24,1142.7,-0.0056214974416095576
2006-04-25,1141.93,-0.0006738426533647868
2006-04-26,1155.73,0.012084803797080435
2006-04-27,1155.27,-0.0003980168378427962
2006-04-28,1172.35,0.014784422689068322
2006-05-08,1218.44,0.03931419797841951
2006-05-09,1251.61,0.027223334755917206
2006-05-10,1265.93,0.011441263652415712
2006-05-11,1255.04,-0.008602371379144214
2006-05-12,1296.26,0.03284357470678234
2006-05-15,1352.16,0.0431240646166664
2006-05-16,1331.13,-0.015552893148739755
2006-05-17,1335.52,0.0032979498621470427
2006-05-18,1331.2,-0.0032346951000359336
2006-05-19,1366.1,0.02621694711538458
2006-05-22,1373.67,0.0055413220115658746
2006-05-23,1317.65,-0.04078126478703037
2006-05-24,1308.24,-0.0071415019162904825
2006-05-25,1307.7,-0.000412768299394628
2006-05-26,1331.02,0.017832836277433595
2006-05-29,1366.29,0.026498474853871468
2006-05-30,1378.76,0.009126905708158661
2006-05-31,1365.45,-0.009653601787113053
2006-06-01,1402.88,0.027412208429455465
2006-06-02,1390.12,-0.009095574817518437
2006-06-05,1403.16,0.009380485137973738
2006-06-06,1399.14,-0.0028649619430428652
2006-06-07,1320.23,-0.056398930771759836
2006-06-08,1325.98,0.004355301727729355
2006-06-09,1294.19,-0.023974720584020837
2006-06-12,1297.67,0.0026889405728680593
2006-06-13,1298.28,0.00047007328519566016
2006-06-14,1283.88,-0.01109159811442817
2006-06-15,1285.39,0.0011761223790385245
2006-06-16,1318.01,0.02537751188355286
2006-06-19,1334.89,0.012807186591907493
2006-06-20,1338.22,0.002494587569013218
2006-06-21,1333.53,-0.0035046554378204142
2006-06-22,1331.55,-0.0014847809948033142
2006-06-23,1339.45,0.00593293530096517
2006-06-26,1363.41,0.017887939079472837
2006-06-27,1363.9,0.0003593929925700401
2006-06-28,1362.89,-0.0007405234987902798
2006-06-29,1395.12,0.02364827682351467
2006-06-30,1393.96,-0.0008314696943630961
2006-07-03,1420.33,0.01891732904817922
2006-07-04,1411.01,-0.006561855343476419
2006-07-05,1393.01,-0.01275681958313546
2006-07-06,1418.68,0.018427721265461106
2006-07-07,1410.43,-0.005815264894126981
2006-07-10,1412.12,0.001198216146848674
2006-07-11,1418.58,0.00457468203835365
2006-07-12,1419.2,0.00043705677508509844
2006-07-13,1346.09,-0.0515149379932357
2006-07-14,1357.13,0.008201531844081789
2006-07-17,1372.25,0.011141158179393207
2006-07-18,1373.42,0.000852614319548195
2006-07-19,1336.64,-0.02677986340667815
2006-07-20,1345.19,0.006396636341872153
2006-07-21,1356.03,0.008058341200871233
2006-07-24,1358.12,0.0015412638363456743
2006-07-25,1374.17,0.011817806968456468
2006-07-26,1371.3,-0.0020885334420051027
2006-07-27,1355.55,-0.011485451761102605
2006-07-28,1341.39,-0.010445944450591882
2006-07-31,1294.33,-0.035083010906597045
2006-08-01,1282.06,-0.009479808086036767
2006-08-02,1275.09,-0.005436563031371411
2006-08-03,1271.74,-0.0026272655263549494
2006-08-04,1241.91,-0.02345605233774195
2006-08-07,1224.1,-0.014340813746567926
2006-08-08,1252.39,0.02311085695613113
2006-08-09,1251.3,-0.000870335917725451
2006-08-10,1271.47,0.01611923599456566
2006-08-11,1275.65,0.003287533327565706
2006-08-14,1245.72,-0.02346254850468399
2006-08-15,1265.86,0.01616735703047234
2006-08-16,1283.57,0.013990488679632929
2006-08-17,1271.63,-0.009302180636817536
2006-08-18,1267.87,-0.0029568349283991546
2006-08-21,1270.56,0.0021216686253322514
2006-08-22,1285.27,0.011577572094194633
2006-08-23,1285.68,0.0003189991208074616
2006-08-24,1292.4,0.005226806048161281
2006-08-25,1295.44,0.0023522129371711387
2006-08-28,1325.89,0.023505527079602295
2006-08-29,1330.16,0.0032204783202225418
2006-08-30,1334.67,0.0033905695555422888
2006-08-31,1338.69,0.003011980489559196
2006-09-01,1318.1,-0.015380708005587662
2006-09-04,1337.24,0.014520901297321975
2006-09-05,1340.68,0.002572462684334864
2006-09-06,1346.37,0.004244114926753362
2006-09-07,1328.38,-0.013361854467939582
2006-09-08,1332.15,0.0028380433309744824
2006-09-11,1338.76,0.004961903689524316
2006-09-12,1347.64,0.006633003675042604
2006-09-13,1338.39,-0.006863850880057032
2006-09-14,1338.28,-8.218830086903495e-05
2006-09-15,1362.32,0.017963355949427662
2006-09-18,1375.56,0.009718715133008482
2006-09-19,1378.31,0.0019991857861525464
2006-09-20,1378.46,0.00010882892818031564
2006-09-21,1387.37,0.006463734892561135
2006-09-22,1374.85,-0.009024268940513336
2006-09-25,1372.4,-0.001782012583190773
2006-09-26,1357.65,-0.010747595453220682
2006-09-27,1371.12,0.009921555629212042
2006-09-28,1387.0,0.011581772565494086
2006-09-29,1403.27,0.011730353280461348
2006-10-09,1436.07,0.023373976497751636
2006-10-10,1437.25,0.0008216869651200831
2006-10-11,1435.91,-0.0009323360584448936
2006-10-12,1426.5,-0.006553335515457115
2006-10-13,1430.88,0.003070452155625736
2006-10-16,1418.52,-0.008638040925863844
2006-10-17,1414.45,-0.0028691876039815822
2006-10-18,1437.59,0.016359715790589924
2006-10-19,1439.38,0.0012451394347485767
2006-10-20,1440.18,0.0005557948561185633
2006-10-23,1408.72,-0.02184449166076463
2006-10-24,1440.05,0.02224004770287924
2006-10-25,1446.83,0.004708169855213384
2006-10-26,1456.1,0.006407110717914222
2006-10-27,1439.05,-0.011709360620836495
2006-10-30,1446.24,0.0049963517598416995
2006-10-31,1464.47,0.012605100121694912
2006-11-01,1479.41,0.010201642915184328
2006-11-02,1479.66,0.00016898628507311386
2006-11-03,1488.29,0.0058324209615721045
2006-11-06,1507.89,0.013169476378931622
2006-11-07,1516.1,0.005444694241622194
2006-11-08,1498.17,-0.011826396675680861
2006-11-09,1524.71,0.01771494556692499
2006-11-10,1504.06,-0.013543559103042613
2006-11-13,1475.78,-0.01880244139196574
2006-11-14,1493.78,0.012196939923294847
2006-11-15,1534.76,0.027433758652545936
2006-11-16,1533.29,-0.0009578044775730987
2006-11-17,1562.08,0.01877661760006255
2006-11-20,1593.16,0.01989654819215425
2006-11-21,1612.25,0.011982475080971167
2006-11-22,1624.03,0.007306559156458281
2006-11-23,1634.91,0.006699383632075895
2006-11-24,1636.58,0.0010214629551472676
2006-11-27,1651.8,0.009299881460118176
2006-11-28,1644.01,-0.004716067320498785
2006-11-29,1667.14,0.014069257486268416
2006-11-30,1714.36,0.028323955996496952
2006-12-01,1729.22,0.008667957721832042
2006-12-04,1780.74,0.029793779854500935
2006-12-05,1794.23,0.007575502319260519
2006-12-06,1779.41,-0.008259810615138474
2006-12-07,1775.71,-0.0020793409051315104
2006-12-08,1711.58,-0.03611513141222389
2006-12-11,1789.92,0.045770574556842414
2006-12-12,1802.79,0.007190265486725522
2006-12-13,1803.86,0.0005935244814980756
2006-12-14,1836.14,0.01789495858880419
2006-12-15,1867.64,0.01715555458734075
2006-12-18,1916.11,0.025952539033218258
2006-12-19,1921.44,0.0027816774611062467
2006-12-20,1936.55,0.007863893746356876
2006-12-21,1908.99,-0.014231494151971225
2006-12-22,1895.64,-0.006993226784844264
2006-12-25,1939.1,0.02292629402207158
2006-12-26,1938.24,-0.00044350471868392916
2006-12-27,1982.88,0.023031203566121983
2006-12-28,1979.93,-0.0014877350117001864
2006-12-29,2041.05,0.03086977822448267
2007-01-04,2067.09,0.012758139193062457
2007-01-05,2072.88,0.0028010391419821534
2007-01-08,2131.56,0.028308440430705017
2007-01-09,2200.09,0.03215016232243051
2007-01-10,2255.97,0.025398960951597216
2007-01-11,2231.63,-0.010789150564945338
2007-01-12,2173.75,-0.02593619910110556
2007-01-15,2287.34,0.05225531914893633
2007-01-16,2353.87,0.02908618744917657
2007-01-17,2308.93,-0.01909196344742914
2007-01-18,2317.1,0.0035384355523988553
2007-01-19,2396.09,0.0340900263260111
2007-01-22,2491.31,0.039739742664090194
2007-01-23,2508.13,0.0067514681031264345
2007-01-24,2536.43,0.011283306686654893
2007-01-25,2452.83,-0.03295971108999651
2007-01-26,2512.92,0.024498232653710206
2007-01-29,2576.92,0.02546837941518243
2007-01-30,2551.88,-0.009717026527792827
2007-01-31,2385.34,-0.06526168942113264
2007-02-01,2395.17,0.004121005810492351
2007-02-02,2298.0,-0.040569145405127904
2007-02-05,2271.8,-0.011401218450826756
2007-02-06,2316.04,0.019473545206444065
2007-02-07,2369.79,0.02320771661974752
2007-02-08,2410.6,0.017220935188350106
2007-02-09,2397.25,-0.005538040321911519
2007-02-12,2485.39,0.036767129001981314
2007-02-13,2522.63,0.014983563947710499
2007-02-14,2588.35,0.026052175705513658
2007-02-15,2668.63,0.03101589815905892
2007-02-16,2676.74,0.003039012527026763
2007-02-26,2707.68,0.011558836495139557
2007-02-27,2457.49,-0.09240013590970875
2007-02-28,2544.57,0.03543452872646502
2007-03-01,2473.54,-0.0279143430913672
2007-03-02,2508.73,0.014226574059849506
2007-03-05,2475.61,-0.013201898968800863
2007-03-06,2520.29,0.01804807703959832
2007-03-07,2589.44,0.027437318721258208
2007-03-08,2627.63,0.01474836258032619
2007-03-09,2611.39,-0.00618047441991465
2007-03-12,2616.17,0.0018304427910040832
2007-03-13,2640.17,0.009173715775351088
2007-03-14,2597.36,-0.016214864951878072
2007-03-15,2645.55,0.018553454276650116
2007-03-16,2604.23,-0.015618680425620424
2007-03-19,2659.41,0.021188604693133772
2007-03-20,2672.77,0.005023670663793833
2007-03-21,2702.6,0.011160705934292858
2007-03-22,2711.32,0.0032265226078591613
2007-03-23,2716.27,0.0018256790050601435
2007-03-26,2764.03,0.0175829354224728
2007-03-27,2784.02,0.007232193572428658
2007-03-28,2797.65,0.0048957981623696245
2007-03-29,2783.3,-0.005129304952370739
2007-03-30,2781.78,-0.0005461143247224021
2007-04-02,2850.11,0.02456340904025467
2007-04-03,2888.12,0.013336327369820822
2007-04-04,2911.82,0.008206030220351046
2007-04-05,2945.04,0.011408672239355377
2007-04-06,2972.01,0.00915777035286447
2007-04-09,3038.17,0.022261028731397126
2007-04-10,3081.57,0.014284914932344073
2007-04-11,3121.32,0.01289926887917514
2007-04-12,3176.44,0.017659195468583855
2007-04-13,3169.23,-0.0022698366725013575
2007-04-16,3256.0,0.027378890140507206
2007-04-17,3283.6,0.00847665847665846
2007-04-18,3304.5,0.006364965282007473
2007-04-19,3150.3,-0.04666364049024052
2007-04-20,3289.28,0.044116433355553486
2007-04-23,3431.32,0.04318270259752888
2007-04-24,3445.2,0.004045090519100514
2007-04-25,3448.28,0.000893997445721606
2007-04-26,3493.58,0.01313698423561882
2007-04-27,3470.52,-0.0066006789596917415
2007-04-30,3558.71,0.025411177575694666
2007-05-08,3686.03,0.035777009084752676
2007-05-09,3701.28,0.004137242507521677
2007-05-10,3724.51,0.006276207149958912
2007-05-11,3702.61,-0.005879968103186806
2007-05-14,3734.42,0.008591236992283813
2007-05-15,3604.64,-0.03475238457377594
2007-05-16,3700.29,0.02653524346397984
2007-05-17,3778.61,0.021165908617973184
2007-05-18,3776.63,-0.0005240022124537447
2007-05-21,3831.44,0.014512938784048135
2007-05-22,3870.49,0.010191990478775503
2007-05-23,3938.95,0.01768768295487133
2007-05-24,3919.75,-0.004874395460719216
2007-05-25,3985.25,0.016710249378149022
2007-05-28,4072.58,0.0219133053133429
2007-05-29,4168.29,0.023501073029873032
2007-05-30,3886.46,-0.06761285803051131
2007-05-31,3927.95,0.010675524770613842
2007-06-01,3803.95,-0.03156862994691889
2007-06-04,3511.43,-0.07689901286820278
2007-06-05,3634.63,0.03508542103929169
2007-06-06,3677.58,0.01181688369930356
2007-06-07,3802.3,0.033913606230184135
2007-06-08,3837.87,0.0093548641611656
2007-06-11,3931.86,0.02449014687834672
2007-06-12,4036.11,0.026514168866643262
2007-06-13,4118.27,0.020356234096692294
2007-06-14,4075.82,-0.010307726302549391
2007-06-15,4099.38,0.005780431913087414
2007-06-18,4227.57,0.0312705823807502
2007-06-19,4253.0,0.006015275915005613
2007-06-20,4157.6,-0.022431225017634504
2007-06-21,4197.28,0.009543967673657727
2007-06-22,4051.43,-0.03474869439255901
2007-06-25,3877.59,-0.042908306449821354
2007-06-26,3928.21,0.01305450034686495
2007-06-27,4040.48,0.028580447582995827
2007-06-28,3858.52,-0.045034253356036946
2007-06-29,3764.08,-0.024475705710997997
2007-07-02,3757.66,-0.0017055960553442606
2007-07-03,3832.23,0.019844797027937622
2007-07-04,3743.58,-0.023132745164042845
2007-07-05,3537.44,-0.05506493784024913
2007-07-06,3710.28,0.04886019268171338
2007-07-09,3821.3,0.029922270017357144
2007-07-10,3775.62,-0.011954047052050387
2007-07-11,3789.87,0.0037742145660846216
2007-07-12,3816.92,0.007137447986342638
2007-07-13,3820.12,0.0008383723001792465
2007-07-16,3697.97,-0.031975435326638935
2007-07-17,3789.65,0.024791980464957897
2007-07-18,3807.57,0.00472866887443435
2007-07-19,3807.0,-0.000149701778299538
2007-07-20,3971.88,0.04330969267139473
2007-07-23,4156.72,0.04653715620814336
2007-07-24,4161.35,0.00111385900421479
2007-07-25,4255.46,0.0226152570680187
2007-07-26,4303.19,0.011216178744483551
2007-07-27,4307.14,0.0009179236798748658
2007-07-30,4410.3,0.02395092799398202
2007-07-31,4460.56,0.011396050155318305
2007-08-01,4290.48,-0.03812974155711413
2007-08-02,4436.19,0.03396123510656146
2007-08-03,4598.38,0.03656065227143124
2007-08-06,4703.98,0.022964609275440306
2007-08-07,4724.55,0.004372892741891121
2007-08-08,4668.09,-0.01195034447725185
2007-08-09,4777.29,0.02339286517612127
2007-08-10,4726.68,-0.01059387225812114
2007-08-13,4721.19,-0.0011614917870472752
2007-08-14,4795.57,0.015754502572444595
2007-08-15,4798.75,0.0006631119971141075
2007-08-16,4721.94,-0.016006251628028267
2007-08-17,4626.58,-0.020195089306513814
2007-08-20,4885.43,0.055948454365859934
2007-08-21,4972.71,0.01786536701989383
2007-08-22,5051.69,0.015882687709518395
2007-08-23,5135.93,0.016675607568952255
2007-08-24,5217.58,0.015897802345436807
2007-08-27,5243.15,0.004900739423257416
2007-08-28,5251.77,0.0016440498555259087
2007-08-29,5171.82,-0.015223438954866775
2007-08-30,5241.23,0.013420807375353228
2007-08-31,5296.81,0.010604381032696786
2007-09-03,5419.17,0.02310069645692403
2007-09-04,5360.33,-0.010857751279254924
2007-09-05,5363.25,0.0005447425811471174
2007-09-06,5412.04,0.0090970959772525
2007-09-07,5294.79,-0.02166465879779156
2007-09-10,5377.22,0.015568133958098418
2007-09-11,5124.09,-0.04707451062072965
2007-09-12,5202.86,0.015372485651110601
2007-09-13,5349.97,0.02827483345698334
2007-09-14,5397.28,0.008843040241347078
2007-09-17,5498.91,0.0188298550380932
2007-09-18,5476.84,-0.004013522679949255
2007-09-19,5419.27,-0.01051153584913922
2007-09-20,5494.92,0.013959444722259517
2007-09-21,5468.1,-0.004880871787032337
2007-09-24,5513.9,0.00837585267277463
2007-09-25,5454.62,-0.010751011081085893
2007-09-26,5361.02,-0.01715976548320497
2007-09-27,5427.66,0.012430470320946352
2007-09-28,5580.81,0.02821657952045653
2007-10-08,5653.14,0.012960484230783775
2007-10-09,5675.93,0.00403138786585866
2007-10-10,5685.76,0.0017318747764683007
2007-10-11,5760.08,0.013071251688428598
2007-10-12,5737.22,-0.0039686948792376775
2007-10-15,5821.45,0.014681326496107872
2007-10-16,5877.2,0.00957665186508505
2007-10-17,5824.12,-0.009031511604165265
2007-10-18,5615.75,-0.035777078768981396
2007-10-19,5614.06,-0.00030093932244124044
2007-10-22,5472.68,-0.02518320074954672
2007-10-23,5540.09,0.012317548257891886
2007-10-24,5588.01,0.008649678976334396
2007-10-25,5333.79,-0.04549383411983876
2007-10-26,5394.81,0.011440270426844812
2007-10-29,5508.36,0.021048007251413647
2007-10-30,5596.07,0.015923069661387457
2007-10-31,5688.54,0.016524096374777253
2007-11-01,5605.23,-0.014645234102247717
2007-11-02,5472.93,-0.02360295652453137
2007-11-05,5360.31,-0.02057764305408616
2007-11-06,5317.55,-0.007977150575246617
2007-11-07,5350.63,0.006220910005547697
2007-11-08,5093.67,-0.04802425134984101
2007-11-09,5040.52,-0.010434519707794077
2007-11-12,4978.25,-0.012353884123066705
2007-11-13,4939.24,-0.007836086978355916
2007-11-14,5145.89,0.04183842048574293
2007-11-15,5081.11,-0.0125886872824722
2007-11-16,5007.66,-0.01445550283304231
2007-11-19,4994.42,-0.0026439494694128207
2007-11-20,5069.38,0.015008749764737539
2007-11-21,4997.62,-0.014155577210625436
2007-11-22,4772.62,-0.045021430200775536
2007-11-23,4856.16,0.01750401247113742
2007-11-26,4800.08,-0.011548219169055352
2007-11-27,4711.15,-0.018526774553757508
2007-11-28,4648.75,-0.0132451736837077
2007-11-29,4842.07,0.041585372411938604
2007-11-30,4737.41,-0.02161472262895825
2007-12-03,4772.67,0.007442885458510018
2007-12-04,4829.21,0.01184661834989642
2007-12-05,4965.95,0.028315190269215806
2007-12-06,4971.06,0.001029007541356819
2007-12-07,5041.35,0.014139841402035058
2007-12-10,5133.56,0.018290735616451892
2007-12-11,5140.0,0.0012544900614777088
2007-12-12,5077.39,-0.01218093385214003
2007-12-13,4884.3,-0.03802938123721045
2007-12-14,4977.65,0.019112257641831887
2007-12-17,4857.29,-0.024180084979859906
2007-12-18,4829.91,-0.005636888058979439
